R,G,B
68.28644940,65.97148370,62.88593482
67.72877358,64.91402230,62.22770154
67.61556604,64.53494854,62.03494854
67.52958834,64.26629503,61.91230703
67.34809177,63.87639365,61.70958405
67.10066467,63.47394940,61.39225986
67.06496569,63.42560034,61.39515437
67.40801887,63.86106346,61.74228130
67.53398370,64.15919811,61.88968696
67.47759434,64.19650515,61.84294597
67.51586621,64.24056604,61.88829331
67.62178388,64.42560034,61.98670669
67.72930961,64.74581904,62.18792882
67.84884220,65.01693825,62.26715266
68.03698542,65.29856346,62.50332333
68.05328045,65.49110206,62.54063036
68.17420669,65.70722556,62.69521870
68.28816467,66.02851630,62.85913379
68.43299743,66.29384648,62.97094768
68.53355489,66.53548456,63.10902659
68.63915094,66.78409091,63.24592624
68.74678388,67.02787307,63.33469125
68.83544168,67.26468696,63.44972127
68.98670669,67.54459691,63.62156947
69.07858062,67.79577616,63.73659949
69.13111063,67.99410377,63.85645369
69.17024014,68.22341338,64.02530017
69.25632504,68.42184820,64.04513293
69.40319468,68.74539022,64.24110206
69.48724271,68.98038165,64.37768010
69.51822470,69.20004288,64.52465695
69.43707118,69.21001286,64.46022727
68.59991424,68.05017153,63.64301029
67.86867496,66.79534734,62.92034734
67.61942539,66.21483705,62.58940823
67.56024871,66.00750429,62.51415094
67.44286021,65.81743139,62.42613636
67.18717839,65.40115780,62.21290738
67.04792024,65.20679674,62.06850343
67.18653516,65.37049743,62.18567753
67.38829331,65.67602916,62.43460549
67.37114065,65.70111492,62.44382504
67.27465695,65.60870497,62.30596055
67.31936106,65.66841767,62.34980703
67.33619211,65.78151801,62.36642367
67.48263293,65.97427101,62.51500858
67.61331475,66.19178816,62.70422384
67.67442110,66.39075901,62.78484134
67.80081475,66.57718696,62.95132933
67.82289880,66.70068611,62.91981132
67.87199828,66.82933105,63.02144082
67.92677959,67.06228559,63.12832333
67.98949400,67.18674957,63.18374786
68.07922384,67.38454117,63.33651372
68.14118782,67.58179674,63.46001286
68.21676672,67.79352487,63.58619211
68.30124357,68.00986278,63.69811321
68.37575043,68.15040738,63.74796312
68.45754717,68.37607204,63.92195540
68.29009434,68.18846484,63.74957118
67.48402659,67.01039880,62.96172813
66.87231990,65.80349485,62.28591338
66.71451544,65.33715695,62.09037307
66.66177101,65.12167667,61.98188250
66.47737993,64.81614494,61.80649657
66.30488851,64.44832762,61.61578045
66.32600772,64.41798885,61.63389794
66.58780017,64.70829760,61.89311750
66.57965266,64.81314322,61.88561321
66.52337050,64.73670669,61.85613208
66.50139365,64.70036449,61.84894940
66.55981990,64.74356775,61.90523156
66.75696827,65.00203688,62.05092196
66.84187393,65.16177101,62.19543310
66.96258576,65.38496998,62.27176244
66.97394940,65.51490137,62.27969554
67.08790738,65.66638079,62.41938250
67.19210978,65.83104631,62.53044597
