R,G,B
71.65598199,59.88990137,61.85666810
71.63046741,59.80928388,61.85495283
71.61084906,59.77165523,61.74163808
71.66434391,59.81292882,61.80113636
71.78334048,59.94586192,61.92677959
71.88089623,60.06035592,62.00460978
71.99399657,60.21312178,62.08640652
72.08822899,60.34401801,62.17313465
72.15662521,60.42592196,62.23509863
72.20690395,60.51136364,62.29609777
72.25728988,60.61535163,62.31475129
72.34326758,60.72062607,62.34519726
72.41981132,60.84305317,62.38807890
72.47394940,60.92849485,62.49238851
72.51768868,61.03591338,62.57579331
72.63078902,61.14472556,62.60463122
72.73595626,61.31507290,62.77133362
72.82000429,61.41863208,62.78441252
72.90437393,61.56174957,62.80831904
73.00825472,61.69736278,62.91798885
73.06968268,61.82268439,63.01350772
73.14987136,61.94704117,63.07783019
73.27894511,62.13915094,63.21612350
73.32150515,62.21558748,63.25525300
73.41970412,62.35795455,63.30499571
73.50632504,62.48038165,63.37317753
73.59433962,62.63100343,63.44811321
73.70100772,62.78634220,63.55735420
73.62435678,62.71505146,63.49485420
72.91144940,61.94939966,62.87692967
72.30660377,61.08576329,62.35977702
71.98927959,60.61985420,62.14708405
71.93117496,60.40544597,62.04674099
71.94371784,60.36374357,62.09444683
71.96580189,60.29127358,62.11374357
71.88861492,60.16005575,61.99882075
71.80521012,60.02840909,61.93964408
71.82761578,60.03301887,62.01543739
71.82632933,60.03730703,61.98048885
71.79309605,59.96076329,61.92474271
71.69746998,59.82590051,61.84219554
71.69168096,59.82096913,61.83319039
71.71601630,59.81614494,61.86331475
71.82825901,59.92581475,61.93546312
71.93406947,60.03505575,62.00439537
72.07300600,60.17828045,62.12124786
72.14086621,60.29159520,62.18932247
72.22673671,60.41155660,62.24839194
72.28023156,60.54073756,62.30210120
72.36856775,60.63872213,62.37628645
72.37296312,60.70122213,62.40362350
72.47984563,60.82911664,62.52079760
72.60334477,60.99807033,62.58126072
72.69157376,61.12617925,62.61438679
72.76436535,61.23156089,62.71162093
72.88743568,61.40030017,62.81560892
72.96301458,61.53205403,62.88496998
73.02787307,61.66359348,62.94554031
73.14193825,61.82225557,63.05789022
73.20433105,61.97319897,63.10784734
73.29459691,62.09391081,63.19746998
73.44103774,62.24892796,63.32590051
73.50278731,62.38357633,63.35398799
73.60248714,62.50450257,63.46762436
73.68374786,62.64193825,63.50750429
73.75825472,62.76897513,63.58651372
73.83136792,62.88218268,63.66048456
73.92409949,63.02958834,63.74957118
74.01833190,63.16370069,63.83136792
74.06700257,63.23209691,63.88368353
73.50150086,62.63057461,63.35098628
72.78044597,61.66316467,62.74421098
72.36524443,61.00546741,62.39762007
72.25310892,60.77605060,62.28226844
72.26447256,60.70465266,62.30521012
72.28141081,60.67141938,62.34530446
72.23574185,60.58308319,62.28698542
72.20165094,60.47180532,62.26790309
72.20197256,60.47341338,62.28409091
72.18449828,60.42720840,62.24431818
72.09798456,60.28259005,62.10849057
72.01843911,60.11792453,62.06174957
71.99356775,60.07268439,62.08404803
71.99721269,60.09219554,62.07890223
72.12039022,60.19414666,62.20207976
72.18739280,60.29288165,62.23606346
72.27637221,60.42088336,62.32311321
72.36931818,60.53183962,62.38775729
72.44596913,60.63550600,62.47577187
72.52069039,60.73531304,62.48359777
72.59176672,60.84734134,62.58812178
72.67474271,60.97212693,62.67795883
72.73424099,61.05671098,62.64997856
72.79888508,61.20004288,62.66359348
72.86192110,61.27894511,62.77208405
72.97330617,61.40383791,62.87382075
73.03655660,61.52154803,62.93149657
73.14376072,61.65383791,62.94864923
73.21397942,61.78559177,63.03087479
73.26254288,61.86996141,63.04427530
73.37446398,62.04620497,63.18814322
73.47630789,62.17978130,63.24024443
73.57343482,62.31121355,63.33758576
73.64397513,62.44929245,63.42356346
73.72748714,62.58276158,63.49442539
73.79899228,62.69779160,63.57236278
73.91069897,62.84894940,63.67292024
73.97094768,62.93599914,63.72673671
73.96537307,62.95958405,63.73638508
73.37768010,62.26511578,63.17420669
72.70808319,61.36267153,62.62639365
72.30971269,60.74281732,62.27219125
72.23166810,60.52948113,62.22545026
72.21204974,60.45090051,62.22684391
72.21976844,60.42517153,62.20218696
72.17602916,60.33662093,62.18331904
72.16327187,60.29877787,62.18149657
72.19564751,60.28569897,62.19822041
72.15737564,60.21869640,62.12907376
72.07943825,60.09959262,62.10538165
71.96129931,59.95122213,61.99839194
71.96805317,59.90608919,61.96998285
72.02304889,59.98016724,62.02047599
72.08865780,60.03891509,62.05671098
72.17785163,60.17570755,62.14333190
72.32504288,60.32504288,62.30403087
72.43857204,60.48895798,62.32729417
72.51511578,60.64247427,62.43192539
72.59852058,60.76275729,62.46880360
72.71387221,60.88818611,62.62789451
72.84819897,61.05445969,62.68674957
72.87221269,61.15094340,62.74764151
72.98081046,61.27240566,62.77562178
73.06089194,61.42302744,62.87414237
73.13765009,61.54073756,62.91059177
73.26104202,61.73081046,63.01275729
73.35741852,61.87028302,63.10141509
73.32289880,61.84433962,63.10034305
72.76993997,61.17238422,62.63679245
72.10763293,60.28709262,62.09862779
71.78612779,59.74710549,61.81228559
71.70561750,59.52701544,61.75450257
71.67602916,59.44168096,61.67517153
71.64965695,59.39622642,61.67045455
71.59916381,59.27755146,61.62596484
71.62199828,59.26350772,61.67409949
71.67849485,59.31271441,61.76597341
71.70486707,59.31099914,61.73638508
71.64837050,59.27744425,61.62156947
71.62821612,59.26222127,61.63979417
71.65512436,59.25911235,61.73917238
71.71505146,59.33426244,61.76265009
71.88239708,59.49796312,61.89054460
72.00921955,59.69403945,62.01779588
72.14569039,59.87103345,62.10388079
72.21912521,60.02294168,62.12650086
72.36610206,60.19586192,62.27176244
72.46955403,60.35377358,62.31367925
72.58126072,60.47062607,62.40222985
72.66520154,60.64804889,62.51018439
72.73724271,60.76811750,62.56743139
72.84294597,60.91091338,62.63475557
72.95743997,61.09187393,62.75782590
73.08233276,61.21933962,62.77937393
73.17785163,61.40576758,62.90641081
73.29781304,61.57161235,63.03773585
73.35849057,61.71119211,63.03837907
73.50471698,61.92688679,63.18953688
73.59648370,62.08812178,63.30767581
73.71355060,62.23434820,63.35570326
73.79931389,62.37307033,63.45518868
73.86481561,62.54770583,63.52562178
73.97223413,62.69671955,63.63861492
74.06164237,62.86159949,63.72394940
74.16981132,63.02229846,63.83876501
74.26050600,63.16445111,63.90523156
74.39547599,63.34058748,63.99110206
74.48413379,63.48156089,64.07568611
74.57300600,63.60623928,64.16648799
74.13947256,63.14933533,63.76983276
73.31539451,62.08897942,63.06582333
72.77615780,61.29716981,62.53923671
72.60109348,60.93449828,62.43557033
72.57064751,60.81207118,62.44221698
72.59005146,60.77980274,62.40716123
72.59626930,60.72405660,62.44425386
72.47030446,60.53934391,62.36567324
72.53130360,60.56410806,62.38979417
72.52583619,60.55413808,62.36352916
72.49421098,60.49485420,62.33233276
72.41745283,60.37843053,62.28666381
72.39097341,60.31250000,62.24517581
72.39719125,60.31314322,62.21601630
72.47019726,60.40630360,62.27401372
72.58694254,60.49624786,62.46408662
72.65651801,60.65973413,62.40566038
72.76640223,60.78891509,62.51490137
72.91948971,61.00439537,62.63968696
72.99045883,61.09423242,62.72973842
73.09433962,61.23820755,62.81539451
73.17227702,61.38496998,62.89354631
73.28591338,61.51275729,62.95379503
73.37103345,61.62660806,63.07064751
73.43964408,61.76125643,63.11331475
73.49142367,61.88464837,63.16273585
73.58008148,62.02133362,63.21901801
73.71515866,62.19886364,63.34444683
73.78891509,62.31099914,63.42206261
73.90126501,62.50611063,63.52026158
73.98263293,62.64815609,63.61427959
74.08319039,62.78044597,63.72598628
74.16048456,62.93471269,63.75075043
74.26382933,63.07086192,63.82793739
74.35816895,63.23102487,63.93707118
74.48198971,63.42109777,64.10162950
74.54963551,63.50096484,64.13046741
74.60623928,63.63304031,64.19200257
74.68224700,63.76522298,64.24142367
74.80210120,63.91273585,64.35463122
74.88100343,64.05960549,64.41766724
74.66445111,63.81646655,64.25750429
73.78998714,62.75825472,63.49131647
73.12467839,61.77047599,62.87231990
72.84444683,61.20936964,62.58501286
72.75793310,60.92452830,62.51672384
72.74388937,60.85581046,62.44714837
72.70658233,60.78462693,62.47673671
72.59015866,60.56164237,62.35602487
72.54213122,60.46129931,62.34594768
72.56035592,60.48466981,62.37832333
72.50257290,60.42281304,62.30317324
72.43449828,60.28505575,62.22609348
72.32847341,60.13036021,62.14236707
72.34594768,60.09423242,62.14762007
72.39633362,60.14997856,62.22244854
72.48070326,60.25578902,62.29931389
72.56142796,60.39804889,62.42935249
72.67131218,60.51543739,62.45368782
72.77197684,60.67270583,62.50332333
72.89279588,60.80681818,62.58747856
72.95690395,60.92538593,62.69918525
73.00889794,61.02626501,62.72394940
73.07643654,61.15469554,62.81657376
73.14987136,61.25857633,62.81946827
73.19328902,61.31764580,62.82986707
73.29792024,61.49003002,62.98424099
73.37382075,61.60002144,63.05049314
73.45808319,61.73788593,63.09294597
73.54116638,61.90994854,63.16595197
73.66948971,62.06099914,63.23810034
73.75471698,62.20690395,63.35484563
73.85731132,62.35216552,63.44929245
73.96526587,62.50471698,63.56539451
74.01029160,62.60891938,63.57289880
74.12682247,62.76404374,63.70658233
74.21301458,62.89997856,63.77347770
74.29363208,63.05156518,63.85731132
74.38647084,63.20400943,63.94114494
74.48692110,63.33640652,64.03108919
74.44714837,63.39354631,63.99024443
73.89472556,62.67216981,63.48477702
73.14644082,61.66037736,62.85377358
72.68696398,60.88936535,62.48070326
72.58415523,60.58136792,62.36674528
72.51918954,60.48359777,62.30713979
72.49431818,60.42034734,62.30992710
72.47888079,60.30478130,62.32536449
72.36760292,60.14676244,62.16284305
72.38250429,60.16895369,62.15115780
72.35291595,60.13679245,62.20154374
72.28784305,60.01918954,62.11760292
72.15930532,59.83855060,61.99656947
72.15115780,59.78923671,61.98670669
72.17870926,59.83115352,62.02690823
72.26672384,59.93674957,62.10784734
72.38304031,60.09337479,62.17699400
72.52551458,60.24228130,62.29781304
72.63722127,60.38036021,62.42367067
72.68063894,60.53698542,62.42806604
72.73102487,60.65319468,62.46515866
72.79513293,60.71044168,62.53183962
72.87553602,60.82193396,62.60752573
72.93846484,60.93331904,62.68803602
73.05553173,61.08018868,62.71912521
73.13593482,61.20861921,62.75771870
73.19939966,61.30295883,62.85849057
73.34026587,61.48520583,62.96655232
73.41209262,61.63100343,62.98456261
73.41638079,61.69018010,63.05381647
72.96837479,61.12703688,62.63239708
72.26811750,60.23531304,62.10816895
71.87660806,59.56786021,61.77433533
71.69028731,59.21944683,61.65748285
71.63078902,59.05789022,61.54180961
71.66316467,59.03473413,61.58597770
71.57461407,58.91530875,61.51307890
71.58490566,58.91530875,61.49721269
71.68782161,59.03130360,61.59969983
71.67828045,59.04877787,61.64676244
71.64729846,58.99721269,61.57289880
71.62178388,58.90008576,61.53945111
71.60162950,58.89987136,61.52401372
71.65801887,58.98692110,61.60591767
71.81775300,59.15523156,61.74056604
71.91659520,59.31303602,61.83469125
72.06700257,59.51597341,61.96301458
72.18213979,59.69050172,62.01125643
72.28977273,59.84230274,62.12210549
72.40147942,60.01768868,62.21322899
72.49153087,60.15812607,62.30070755
72.52379931,60.28516295,62.30124357
72.66445111,60.43181818,62.41509434
72.75439537,60.56614494,62.53998714
72.85913379,60.73606346,62.53945111
72.93610635,60.85441681,62.61813894
73.09626930,61.06882504,62.81174957
73.18278302,61.23123928,62.83243997
73.27883791,61.37424957,62.95936964
73.36052744,61.53055317,63.00825472
73.47277015,61.70304460,63.12135506
73.58319039,61.86556604,63.21783877
73.66595197,61.99592624,63.23885077
73.77422813,62.16745283,63.39215266
73.91059177,62.33619211,63.51029160
73.93610635,62.46033448,63.54652659
74.06057033,62.64676244,63.68128216
74.12521441,62.74185249,63.70583190
74.24957118,62.93374786,63.82161235
74.31786021,63.06207118,63.89890652
74.31303602,63.10463122,63.85227273
73.63454117,62.25160806,63.25289451
72.90866209,61.25235849,62.62521441
72.56839623,60.63593482,62.34262436
72.41284305,60.36931818,62.19950686
72.43728559,60.30435249,62.22480703
72.38346913,60.21365780,62.19457547
72.29277444,60.03376930,62.13604202
72.26479417,59.95454545,62.09219554
72.27304889,59.97009005,62.13389794
72.24689108,59.93750000,62.11009863
72.17399228,59.81657376,62.00804031
72.02755146,59.63368353,61.84573328
72.07236278,59.65726844,61.93599914
72.13121784,59.70068611,61.98799314
72.23788593,59.85087907,62.11695969
72.37092624,59.99463979,62.16959691
72.47609348,60.14590480,62.26361492
72.57632933,60.29631218,62.33983705
72.65619640,60.42956690,62.45658233
72.72984563,60.55360206,62.49292453
72.83780017,60.70508148,62.55478130
72.89129503,60.77144082,62.56989708
72.97491424,60.88679245,62.67131218
73.04041595,61.04213122,62.72523585
73.12156947,61.14901372,62.85634648
73.25203688,61.30563894,62.90662521
73.34744854,61.48745712,62.97759434
73.39376072,61.56464408,63.02026158
73.53398370,61.77798027,63.11117067
73.65319468,61.92163379,63.21301458
73.72716552,62.04877787,63.31099914
73.83801458,62.19371784,63.39547599
73.95218696,62.38743568,63.47598628
74.02444254,62.51586621,63.55274443
74.09037307,62.63711407,63.63068182
74.17538593,62.75814751,63.70540309
74.23617067,62.90019297,63.80113636
74.32364923,63.04427530,63.86524443
74.48241852,63.26586621,64.04373928
74.55199400,63.37639365,64.05092196
74.41069897,63.24474700,63.95422384
73.65598199,62.32858062,63.27926672
72.98520583,61.43803602,62.80081475
72.68696398,60.88807890,62.37950257
72.64558319,60.71483705,62.37500000
72.60120069,60.60849057,62.33726415
72.56410806,60.50686106,62.36299314
72.44939966,60.24678388,62.25600343
72.38186106,60.14922813,62.21376501
72.38207547,60.16573756,62.18674957
72.39954974,60.12596484,62.20915523
72.31753859,60.00085763,62.06689537
72.22523585,59.90019297,62.06250000
72.19639794,59.85162950,62.02101201
72.21515866,59.87424957,62.07665094
72.28291166,59.92056175,62.13840051
72.39933533,60.07686535,62.22094768
72.51436535,60.21998285,62.25171527
72.59155232,60.35055746,62.34026587
72.59894940,60.41841767,62.30971269
72.75879074,60.58426244,62.51801029
72.79427530,60.63775729,62.53891509
72.85334477,60.73777873,62.58704974
72.93664237,60.84744854,62.65791166
73.04095197,61.01372213,62.69168096
73.12392796,61.16487993,62.80767581
73.23241852,61.27680103,62.84626930
73.28151801,61.44253859,62.98327616
73.24153087,61.42034734,62.88561321
72.75471698,60.80231561,62.49764151
72.17013293,59.98209691,61.99667667
71.89311750,59.50718268,61.75332333
71.81721698,59.33308319,61.65962693
71.76597341,59.20808319,61.68106775
71.75664666,59.16187822,61.67667238
71.69907804,59.00718268,61.56207118
71.74442539,59.07482847,61.67002573
71.81593053,59.16241424,61.71365780
71.81753859,59.14815609,61.73327616
71.73520583,59.06132075,61.63443396
71.67088336,58.95068611,61.58619211
71.67527873,58.97073328,61.60752573
71.78237564,59.07096913,61.68782161
71.87843053,59.19082333,61.72319897
72.01918954,59.35645369,61.89504717
72.13153945,59.50568182,61.99217410
72.18825043,59.63700686,62.02808748
72.30864065,59.79877787,62.15233705
72.38818611,59.91155660,62.20872642
72.48359777,60.06250000,62.26940395
72.55703259,60.16809605,62.29459691
72.64826329,60.31936106,62.39140223
72.73349057,60.45904803,62.48627787
72.80349485,60.56957547,62.53569897
72.94178816,60.74431818,62.62939537
73.02883791,60.87875214,62.68128216
73.08179674,60.98852916,62.72116209
73.22545026,61.17913808,62.81807461
73.35045026,61.34358919,62.95272298
73.42195540,61.49206690,62.98584906
73.11888937,61.13539880,62.67742281
72.43524871,60.24271012,62.22684391
71.92313465,59.48981561,61.74003002
71.75000000,59.13572041,61.60141509
71.65791166,59.02176244,61.58243997
71.65598199,58.92913808,61.59058748
71.58876501,58.79931389,61.53237564
71.53387650,58.66295026,61.44897084
71.54341767,58.69843482,61.49539022
71.65169383,58.79663379,61.58822899
71.60741852,58.73477702,61.52079760
71.54749142,58.64397513,61.42613636
71.53087479,58.61599485,61.44103774
71.57300600,58.66970412,61.48981561
71.70711835,58.81153516,61.61963979
71.79963551,58.95551029,61.66863208
71.92517153,59.12628645,61.80381647
72.04792024,59.29834906,61.86503002
72.15823328,59.45218696,61.98091767
72.26468696,59.58329760,62.06550172
72.36620926,59.72041166,62.10720412
72.40683962,59.83801458,62.21451544
72.47545026,59.99217410,62.29320326
72.60838336,60.15233705,62.30156518
72.72298456,60.30789022,62.48027444
72.87017581,60.46408662,62.55499571
72.99228130,60.64000858,62.64729846
73.08158233,60.80070755,62.74346055
73.18867925,60.97898799,62.81518010
73.32579331,61.15190823,62.91477273
73.40180103,61.27294168,63.00471698
73.51157804,61.44018010,63.09905660
73.62467839,61.63046741,63.14504717
73.71344340,61.76811750,63.21494425
73.78934391,61.92785163,63.30306604
73.88475557,62.09766295,63.37360635
73.97662950,62.24635506,63.48606346
74.16069897,62.38775729,63.63818611
74.19028731,62.51211407,63.69135935
74.30403087,62.67667238,63.78430532
74.41112779,62.85109348,63.87274871
74.43589194,62.93846484,63.89322470
73.91895369,62.31603774,63.41852487
73.12939537,61.25010720,62.75310892
72.62103345,60.49924957,62.38282590
72.42988851,60.13572041,62.20154374
72.39976415,60.01404374,62.12939537
72.38025300,59.93213979,62.17420669
72.26179245,59.73113208,62.05638937
72.18996569,59.56903945,61.99142367
72.19854202,59.56539451,62.02615780
72.19478988,59.56228559,61.99410377
72.16005575,59.48445540,61.97909520
72.11385077,59.37950257,61.94746998
72.05081475,59.29738422,61.86899657
72.07568611,59.29245283,61.93160377
72.12875214,59.37382075,61.84659091
72.27765866,59.56689537,61.97920240
72.39097341,59.70658233,62.13904374
72.51608062,59.85741852,62.21505146
72.61792453,59.99378216,62.34562607
72.74442539,60.20197256,62.37993139
72.82450686,60.30756861,62.46558748
72.90598199,60.42570755,62.54942110
72.95593911,60.53741424,62.61653087
73.04727702,60.67077616,62.63454117
73.12006861,60.87993139,62.73220412
73.26865352,61.00278731,62.82011149
73.35270154,61.14772727,62.94275300
73.47770154,61.30210120,63.06067753
73.58608491,61.45551029,63.09573328
73.69018010,61.59669811,63.19961407
73.81325043,61.82161235,63.34283877
73.93267581,61.98370497,63.41059177
74.05746141,62.15287307,63.54695540
74.12671527,62.29266724,63.58404803
74.21462264,62.43031732,63.68181818
74.29716981,62.56668096,63.73563465
74.38604202,62.72394940,63.78548456
74.52583619,62.90641081,63.89440395
74.60945540,63.01833190,63.98702830
74.72362779,63.19704117,64.12178388
74.79684820,63.33136792,64.19822041
74.88336192,63.50385935,64.33190395
74.69018010,63.29588336,64.10763293
73.91241424,62.34809177,63.38454117
73.26865352,61.43546312,62.89129503
73.02626501,60.95465266,62.65984134
72.94704117,60.75364494,62.60484563
72.92742281,60.68128216,62.65962693
72.89204545,60.57322041,62.59637650
72.76039880,60.36974700,62.40533877
72.71022727,60.29384648,62.35752573
72.75128645,60.28301887,62.37371355
72.73831475,60.27883791,62.40448113
72.67367067,60.16916810,62.33704974
72.61310034,60.07129074,62.31121355
72.55606775,60.00846913,62.28870069
72.62960978,60.03848628,62.33565609
72.71933962,60.14772727,62.40030017
72.83404803,60.29995712,62.47362779
72.92978130,60.42570755,62.51897513
73.03130360,60.55253002,62.60977702
73.12478559,60.69704117,62.69275300
73.19296741,60.79759863,62.72984563
73.27294168,60.95690395,62.80746141
73.38432676,61.09659091,62.90190823
73.43685678,61.19929245,62.96580189
73.57407804,61.36996141,63.13539880
73.61996141,61.45936964,63.11931818
73.68632075,61.59605489,63.19060892
73.80789022,61.75214408,63.29373928
73.91380789,61.88743568,63.36106346
74.01725986,62.07815180,63.48509863
74.07900943,62.18557033,63.57021870
74.21408662,62.38261149,63.63175386
74.28280446,62.52444254,63.70283019
74.36470840,62.64515437,63.79652659
74.43835763,62.75525300,63.83093911
74.53419811,62.91777444,63.94693396
74.65876930,63.05306604,64.02026158
74.77465695,63.22062607,64.14708405
74.84444683,63.35259434,64.17506432
74.91552316,63.48584906,64.25879074
74.96751715,63.60945540,64.35752573
75.08490566,63.77036878,64.46226415
74.93042453,63.60087907,64.31292882
74.20004288,62.72148370,63.62199828
73.52669383,61.76597341,63.07943825
73.24485420,61.27444254,62.83319039
73.19478988,61.05392367,62.74967839
73.18374786,60.96719554,62.76908233
73.14204545,60.87553602,62.75889794
73.05349485,60.68106775,62.55971269
73.05338765,60.65222985,62.67238422
73.04963551,60.67313465,62.66155660
73.05585334,60.62703688,62.63068182
72.90748285,60.40490995,62.47051887
72.87231990,60.37081904,62.45486707
72.88840051,60.36931818,62.47459262
72.93117496,60.39794168,62.53001715
72.99592624,60.45754717,62.51758148
73.07343482,60.61138508,62.61567324
73.23895798,60.80092196,62.79427530
73.31828902,60.96065609,62.91434391
73.44457547,61.07665094,62.95679674
73.49195969,61.18342624,62.93171098
73.61395798,61.35023585,63.08694254
73.70240137,61.44018010,63.14686964
73.78655660,61.60623928,63.20808319
73.86138508,61.72523585,63.29963551
73.95636792,61.87853774,63.37489280
74.04491852,62.01104202,63.46408662
74.14258148,62.16852487,63.56689537
74.24303173,62.33051029,63.65019297
74.32847341,62.44318182,63.69018010
74.44050172,62.61760292,63.82000429
74.55017153,62.74035163,63.86342196
74.61374357,62.88046741,63.93557033
74.69307461,63.06957547,64.02026158
74.79566895,63.16573756,64.09112350
74.92463551,63.33115352,64.20872642
75.01490137,63.50954117,64.35430961
75.08329760,63.63282590,64.37446398
75.20411664,63.78216123,64.51265009
75.29406089,63.89826329,64.55135077
75.05177959,63.64504717,64.33522727
74.27551458,62.68224700,63.60313036
73.68750000,61.76125643,63.13840051
73.42120497,61.23166810,62.87339194
73.32954545,61.03001715,62.84498285
73.33383362,60.97620069,62.86599485
73.27862350,60.82279160,62.82986707
73.14751286,60.62521441,62.64515437
73.12993139,60.60398799,62.68246141
73.16091338,60.59358919,62.69864923
73.15415952,60.55831904,62.75600343
73.13143225,60.48627787,62.66209262
73.09080189,60.44714837,62.65126501
73.06925386,60.38507719,62.58126072
73.15383791,60.48638508,62.68364065
73.25375214,60.61460120,62.73209691
73.36106346,60.76222127,62.79588336
73.47823756,60.93471269,62.88153945
73.66027015,61.14483276,63.00396655
73.76168525,61.31164237,63.16048456
73.85291595,61.44361063,63.24078045
73.93353345,61.59927101,63.29524014
74.05370926,61.75889794,63.43128216
74.11320755,61.90137221,63.47105489
74.16177101,62.03205403,63.45186535
74.29920669,62.17184820,63.56335763
74.39311750,62.34444683,63.65705403
74.50728988,62.49099485,63.79738422
74.59176672,62.64772727,63.87671527
74.70701115,62.81528731,63.94607633
74.86760292,63.00117925,64.08329760
74.93782161,63.15458834,64.17174099
75.08372642,63.33951544,64.29663379
75.22009005,63.50975557,64.43171098
75.28795026,63.68481990,64.50964837
75.31657376,63.81035592,64.49474700
75.44629074,63.99410377,64.65834048
75.55831904,64.12392796,64.75943396
75.63539880,64.30070755,64.82300600
75.76618782,64.48595626,64.95508148
75.83469125,64.59412521,64.99506861
75.95143654,64.76918954,65.10023585
75.83865780,64.67206261,65.03248285
75.11363636,63.76543739,64.38700686
74.39118782,62.76640223,63.74689108
74.07075472,62.11556604,63.41595197
73.94596913,61.81518010,63.34798456
73.94543310,61.73852916,63.26061321
73.92828045,61.65040738,63.21194254
73.86771012,61.53023156,63.12692967
73.82418525,61.40866209,63.12349914
73.84412521,61.40094340,63.11685249
73.82311321,61.38336192,63.17409949
73.77851630,61.31668096,63.13464837
73.68685678,61.17892367,63.03419811
73.62264151,61.11578045,62.99356775
73.67141938,61.17163379,63.07686535
