R,G,B
59.09744854,72.28012436,62.12360635
59.14719125,72.38346913,62.17742281
59.26125643,72.52755146,62.27369211
59.29599057,72.67420669,62.33179674
59.43471269,72.85259434,62.44564751
59.52412093,73.02626501,62.59766295
59.58415523,73.12853774,62.67785163
59.62146226,73.27969554,62.65576758
59.70454545,73.38486278,62.67838765
59.75739708,73.54513293,62.70786878
59.89311750,73.69779160,62.88904374
59.97384220,73.83704974,62.97834477
59.97437822,73.90405232,63.02926672
59.76136364,73.59240995,62.80746141
59.22051887,72.76490137,62.25139365
58.61374357,71.90319468,61.67120497
58.33704974,71.34691252,61.39322470
58.15180103,71.09090909,61.21869640
58.05124357,70.93203259,61.12714408
58.02894511,70.91959691,61.13593482
58.08919383,70.99914237,61.22813036
58.24431818,71.21580189,61.37103345
58.31292882,71.35623928,61.44264580
58.32772298,71.45358062,61.48531304
58.43760720,71.54652659,61.53923671
58.47630789,71.63582762,61.60087907
58.56378645,71.80177959,61.70658233
58.63872213,71.92817324,61.75085763
58.79084477,72.14011578,61.92034734
58.88218268,72.29984991,61.97394940
58.95668954,72.42088336,62.06582333
59.10130789,72.63797170,62.19350343
59.19361063,72.73198971,62.29138079
59.28687822,72.91938250,62.37585763
59.37875214,73.08201115,62.44972127
59.45250858,73.21472985,62.52626501
59.59787736,73.45122213,62.67849485
59.66981132,73.58576329,62.73070326
59.74849914,73.72834477,62.85012864
59.55563894,73.48509863,62.59058748
59.04631218,72.72598628,62.14622642
58.63679245,71.96355060,61.61963979
58.30756861,71.47309177,61.35280875
58.23220412,71.27015437,61.22877358
58.15019297,71.14890652,61.17635077
58.15394511,71.15137221,61.18760720
58.24228130,71.28966552,61.34691252
58.36535163,71.52036878,61.45561750
58.44018010,71.66552316,61.47105489
58.46655232,71.70990566,61.51479417
58.57568611,71.83404803,61.63722127
58.65662521,71.96987564,61.71944683
58.77412093,72.15941252,61.79148799
58.92141938,72.35902659,61.95936964
58.98692110,72.49421098,62.03580617
59.14815609,72.72662950,62.11470840
59.21548027,72.84884220,62.23949400
59.31635935,73.05821184,62.28248285
59.39483276,73.21301458,62.47373499
59.51961835,73.40233705,62.52776587
59.65919811,73.54727702,62.64633362
59.74699828,73.71976844,62.70068611
59.86931818,73.93814322,62.90834048
59.92549314,74.06936106,62.93106775
60.05338765,74.25557461,63.05724700
59.91477273,74.12489280,62.92635077
59.54020154,73.54663379,62.48702830
59.16959691,72.87414237,62.08833619
58.99774871,72.46151372,61.87746569
58.90222985,72.28987993,61.75278731
58.80992710,72.21022727,61.72437822
58.83790738,72.27251286,61.79481132
58.95551029,72.43063894,61.89633362
59.06668096,72.62349914,62.00514580
59.10752573,72.71365780,62.10602487
59.08672813,72.71537307,62.05135077
59.19253859,72.81668096,62.13164666
59.21912521,72.89901372,62.12628645
59.35313036,73.10270154,62.30381647
59.41273585,73.22920240,62.33790738
59.52948113,73.39569039,62.46515866
59.65105060,73.61052744,62.57750858
59.69650515,73.71623070,62.61181389
59.84123070,73.92527873,62.76725986
59.89365352,74.05381647,62.83640652
59.99710549,74.22180532,62.94564751
60.06646655,74.36427959,63.03430532
60.19950686,74.56357204,63.12124786
60.30145798,74.73713551,63.26672384
60.33190395,74.81732419,63.26993997
60.27487136,74.80231561,63.26629503
59.91134220,74.25889794,62.84316038
59.55874786,73.60506003,62.42795883
59.28719983,73.13239708,62.14097341
59.20593911,72.95851201,62.12746569
59.13872213,72.84562607,61.99292453
59.03301887,72.75578902,61.94125214
59.15587479,72.90222985,62.09562607
59.21633791,73.01565180,62.13164666
59.27894511,73.14922813,62.22727273
59.28527015,73.17720840,62.22030446
59.33029588,73.25782590,62.25568182
59.38647084,73.38153945,62.35216552
59.43074614,73.45861921,62.39536878
59.55703259,73.64987136,62.56925386
59.59326758,73.73070326,62.56196398
59.69425386,73.87821612,62.69618353
59.77433533,74.03719983,62.77948113
59.88057461,74.20883362,62.91552316
59.94200257,74.34294597,62.95872642
59.99324614,74.43492710,63.00782590
60.09862779,74.64065180,63.11685249
60.12071184,74.69039451,63.17131218
60.21708834,74.89118782,63.31807461
60.27948113,74.99924957,63.33243997
60.37307033,75.17431389,63.35355918
60.43975129,75.31518010,63.54695540
60.41241424,75.29599057,63.48488422
60.07397084,74.81496569,63.10398799
59.64762007,74.02111921,62.59251715
59.33051029,73.44907804,62.30242281
59.12746569,73.08008148,62.04513293
59.00943396,72.89665523,61.95969125
58.90651801,72.74828473,61.87349914
58.92720840,72.74603345,61.89547599
59.00804031,72.85430961,62.02069039
59.01715266,72.93889365,62.07547170
59.05864065,73.00225129,62.05628216
59.03795026,73.00600343,62.10034305
59.07450686,73.06978988,62.13196827
59.15222985,73.17024014,62.21805317
59.18396226,73.27572899,62.23349057
59.25868353,73.41305746,62.32922384
59.34005146,73.53301887,62.38850772
59.44403945,73.69639794,62.52744425
59.51490137,73.84273156,62.57000429
59.56796741,73.95197256,62.70304460
59.66670240,74.10259434,62.76768868
59.74656947,74.22298456,62.86363636
59.84337479,74.37296312,62.95658233
59.85666810,74.48059605,63.02111921
59.96226415,74.63936535,63.09305317
60.00793310,74.78130360,63.19746998
60.10045026,74.89912093,63.27990995
60.23252573,75.11910377,63.40083619
60.23788593,75.21344340,63.39118782
60.16498714,75.09037307,63.31593053
59.72352058,74.41391509,62.81850343
59.30928388,73.72802316,62.41841767
59.04448971,73.18449828,62.11524443
58.90748285,72.88025300,61.96022727
58.82922384,72.76597341,61.87274871
58.74378216,72.65115780,61.82740137
58.75868353,72.67613636,61.80177959
58.83597770,72.79759863,61.93246141
58.93921527,72.91305746,62.03548456
58.94757719,72.97437822,62.06850343
58.96247856,73.00536021,62.04116638
59.04180961,73.06946827,62.13036021
59.05370926,73.14075901,62.18985849
59.17227702,73.31014151,62.29834906
59.24078045,73.44511149,62.34927101
59.33297599,73.57675815,62.45368782
59.43857204,73.72716552,62.55092196
59.46633791,73.88228988,62.64258148
59.61052744,74.03312607,62.74689108
59.64858491,74.17388508,62.82997427
59.75739708,74.33737136,62.91713122
59.81625214,74.46183533,62.96119211
59.86963979,74.56668096,63.04952830
59.98391938,74.73584906,63.19039451
60.01843911,74.84948542,63.22298456
60.13561321,75.03805746,63.36545883
60.21387221,75.13454117,63.41520154
60.26490137,75.28183962,63.51168525
60.02476415,74.97330617,63.21730274
59.62939537,74.27390652,62.81700257
59.25160806,73.59337479,62.33479846
59.05081475,73.15651801,62.17924528
58.95293739,73.02154803,62.08179674
58.88625643,72.91670240,62.04277444
58.85634648,72.89794168,62.00814751
58.98852916,73.02969554,62.17163379
59.00053602,73.10409520,62.19178816
59.02990995,73.14697684,62.23081046
59.03752144,73.15587479,62.21548027
59.06121355,73.19950686,62.29834906
59.12832333,73.27390652,62.35216552
59.16756003,73.34530446,62.37403516
59.29684820,73.52519297,62.48981561
59.35098628,73.62307033,62.57997427
59.47266295,73.84058748,62.68878645
59.54406089,73.93621355,62.74367496
59.64847770,74.08758576,62.83651372
59.73231132,74.26018439,62.94950686
59.71269297,74.38614923,62.94082333
59.81346484,74.49571184,63.04759863
59.89161664,74.59509005,63.12081904
59.98917238,74.75482419,63.22480703
60.06228559,74.85709691,63.28891509
60.18771441,75.05456690,63.42399228
60.24871355,75.15201544,63.49442539
60.03023156,74.96204974,63.27894511
59.66680961,74.34777015,62.88614923
59.18085334,73.48874357,62.33930103
58.88840051,72.93192539,62.09037307
58.74742710,72.63807890,61.94318182
58.64108062,72.45733276,61.79759863
58.64429674,72.43889365,61.80295883
58.63175386,72.44414666,61.80821184
58.76575901,72.59358919,61.96837479
58.79234563,72.65169383,61.99967839
58.82343482,72.73102487,62.02948113
58.84541166,72.76050600,62.00000000
58.90137221,72.81174957,62.05703259
59.00728988,72.95711835,62.16638079
59.08512007,73.07096913,62.26565180
59.20561750,73.22662950,62.41359348
59.27530017,73.37778731,62.48048885
59.33211835,73.52722985,62.48842196
59.44929245,73.67828045,62.61138508
59.54288165,73.83254717,62.68610635
59.66402230,73.99549743,62.86256432
59.72062607,74.07654374,62.90951973
59.84058748,74.24517581,63.01361492
59.89708405,74.39408233,63.06303602
60.00042882,74.55274443,63.16059177
60.08158233,74.70400943,63.16455832
60.15533877,74.86374357,63.36202830
60.25246569,74.99088765,63.44243139
60.25396655,75.03334048,63.48981561
59.94350343,74.61867496,63.05263722
59.41359348,73.73156089,62.55060034
58.91831046,72.85827616,62.03108919
58.66584477,72.34358919,61.79427530
58.52690823,72.04363208,61.64483276
58.45904803,71.88850772,61.62414237
58.40298027,71.85774014,61.57643654
58.48274014,71.96387221,61.69114494
58.58608491,72.12768010,61.74003002
58.59294597,72.16948971,61.77733705
58.66305746,72.24131647,61.83608491
58.67988851,72.31174957,61.87950257
58.78280446,72.41123499,61.93439108
58.87639365,72.54641938,62.10345197
58.98081046,72.71237136,62.17292024
59.10741852,72.89000858,62.28730703
59.20315180,73.07429245,62.33887221
59.32879503,73.25182247,62.44436106
59.41219983,73.40576758,62.56421527
59.55713979,73.60366638,62.67249142
59.68063894,73.77111921,62.79727702
59.75578902,73.88593482,62.87671527
59.85784734,74.06646655,62.95304460
59.92227702,74.22888079,63.03098199
60.06646655,74.40458834,63.17753002
60.19650515,74.58329760,63.33136792
60.18825043,74.74807033,63.26715266
60.32954545,74.89215266,63.45561750
60.26114923,74.86963979,63.42281304
59.87746569,74.30199400,62.99496141
59.33897942,73.41916810,62.43846484
58.90244425,72.62478559,62.00728988
58.74142367,72.23048885,61.77873070
58.60709691,71.97180532,61.64912093
58.53698542,71.90362350,61.67828045
58.55703259,71.96333619,61.74249571
58.67227702,72.15619640,61.82450686
58.79609777,72.33254717,61.92474271
58.82450686,72.37596484,61.92442110
58.85302316,72.45358062,61.99174528
58.90190823,72.51382933,62.05521012
59.03580617,72.66209262,62.15694683
59.06936106,72.75525300,62.18964408
59.19639794,72.95240137,62.37692967
59.32793739,73.15533877,62.43213979
59.38475557,73.27176244,62.45829760
59.50514580,73.45690395,62.59112350
59.60506003,73.60591767,62.72405660
59.68835763,73.75632504,62.75868353
59.82697256,73.97469983,62.98006003
59.85152230,74.08458405,63.00825472
59.94864923,74.24817753,63.10731132
60.04749142,74.37746569,63.20400943
60.15330189,74.57461407,63.28237564
60.26457976,74.71912521,63.35591767
60.26618782,74.75546741,63.37039022
59.98134648,74.37006861,63.05488851
59.34616209,73.53891509,62.61267153
58.98992281,72.82783019,62.13529160
58.75536021,72.35806175,61.85913379
58.69328902,72.23509863,61.75546741
58.65555317,72.19757719,61.88582762
58.71044168,72.22587907,61.89719125
58.89247427,72.45808319,62.05821184
58.90233705,72.58908662,62.15147942
58.97319897,72.69746998,62.14193825
59.00482419,72.72995283,62.19757719
59.07707976,72.78955832,62.26876072
59.16863208,72.95422384,62.36224271
59.19586192,73.04320326,62.37982419
59.33951544,73.23659949,62.47159091
59.42838765,73.39150943,62.62778731
59.49142367,73.53559177,62.66959691
59.65415952,73.75385935,62.81903945
59.75750429,73.85656089,62.90801887
59.83908662,74.03183962,63.06678816
59.90030017,74.15008576,63.08704974
60.03151801,74.34905660,63.21440823
60.09455403,74.46140652,63.24399657
60.15490995,74.59830617,63.36846055
60.28055317,74.79470412,63.41520154
60.25396655,74.78569897,63.46923242
59.87810892,74.34594768,63.05070755
59.31132075,73.43053173,62.52915952
58.82579331,72.60516724,61.98381218
58.57890223,72.12885935,61.68503431
58.40866209,71.87821612,61.60484563
58.39183105,71.81764580,61.59444683
58.34037307,71.77262007,61.59401801
58.49228130,71.95604631,61.71162093
58.58340480,72.12285592,61.77915952
58.63196827,72.25010720,61.86974700
58.72748714,72.31217839,61.91445111
58.73198971,72.37049743,61.97984563
58.84380360,72.52583619,62.09123070
58.89075901,72.62789451,62.14418954
59.04159520,72.84240995,62.25943396
59.13207547,72.96247856,62.38078902
59.25289451,73.15898370,62.46172813
59.37242710,73.32590051,62.57504288
59.43428388,73.45400943,62.68664237
59.56571612,73.63496998,62.75182247
59.63014580,73.75664666,62.87006861
59.77551458,73.92838765,62.96355060
59.85334477,74.06260720,63.01908233
59.92324185,74.19789880,63.11192110
60.04867067,74.41102058,63.22019726
60.07450686,74.51961835,63.26597341
60.03291166,74.50761149,63.21537307
59.60302316,73.84659091,62.75804031
59.04781304,72.97384220,62.16788165
58.59155232,72.21976844,61.79931389
58.42645798,71.83554889,61.57504288
58.34498285,71.69532590,61.53752144
58.26533019,71.58715695,61.37510720
58.31539451,71.66423671,61.47234134
58.44189537,71.81882504,61.62178388
58.59659091,71.99667667,61.77476415
58.65030017,72.10934820,61.79995712
58.62253431,72.20679674,61.79813465
58.75353774,72.33265437,61.92570755
58.83276158,72.44446827,62.01007719
58.95690395,72.63357633,62.05917667
59.07021870,72.80542453,62.24839194
59.21430103,73.02476415,62.39997856
59.28655660,73.18578473,62.45679674
59.38872213,73.31196398,62.56153516
59.54213122,73.54534734,62.72116209
59.60345197,73.66477273,62.76082762
59.72963122,73.86427959,62.89472556
59.82279160,74.01340051,62.91948971
59.94629074,74.22009005,63.08072470
60.09809177,74.41691681,63.21365780
60.14837050,74.53987993,63.29416810
60.29792024,74.82943825,63.41798885
60.33029588,74.88775729,63.45122213
60.08662093,74.54631218,63.16895369
59.57397084,73.82697256,62.73198971
59.11395798,73.06142796,62.19757719
58.91573756,72.66852487,62.05188679
58.76865352,72.45347341,61.86170669
58.78098199,72.39440395,61.91756003
58.76415094,72.41638079,61.89129503
58.89440395,72.60559605,62.05735420
58.97105489,72.76179245,62.11513722
59.00696827,72.85881218,62.21301458
59.08340480,72.96676672,62.26415094
59.10216552,73.01125643,62.29191681
59.24281732,73.18042453,62.39118782
59.35763293,73.32204117,62.52873070
59.40040738,73.49539022,62.52626501
59.56796741,73.68031732,62.72555746
59.61192110,73.79331046,62.78087479
59.76265009,74.02358491,62.94768439
59.83361921,74.19403945,63.01522298
59.93985849,74.35066467,63.13003859
60.04331046,74.50343053,63.21955403
60.12703688,74.66112779,63.32086192
60.20615352,74.83222556,63.39333190
60.28762864,74.97266295,63.48702830
60.42581475,75.20240137,63.57868782
60.51114923,75.31603774,63.69746998
60.49463979,75.38400515,63.67624357
60.27379931,75.13207547,63.46891081
59.77272727,74.36342196,62.95390223
59.45390223,73.73113208,62.59862779
59.20765437,73.34058748,62.31314322
59.13475557,73.26511578,62.29406089
59.12853774,73.22201973,62.31528731
59.16648799,73.25246569,62.37253431
59.27197684,73.41948971,62.54320326
59.36492281,73.55167238,62.63057461
59.39879931,73.63293310,62.61149228
59.44532590,73.67774443,62.65994854
59.50289451,73.75075043,62.69929245
59.55692539,73.87489280,62.79749142
59.65448113,74.01597341,62.85066467
59.76533019,74.18921527,62.98509863
59.78998714,74.28698542,63.05563894
59.90951973,74.48263293,63.07783019
60.01972556,74.62950257,63.27594340
60.08930103,74.79320326,63.33758576
60.25943396,74.98756432,63.51329331
60.29191681,75.10237993,63.51468696
60.39043739,75.24099485,63.60656089
60.47941681,75.39815609,63.75814751
60.59766295,75.57000429,63.83372642
60.61706690,75.66959691,63.87114065
60.51640223,75.53248285,63.72587907
60.05199400,74.90383791,63.30735420
59.55285163,74.06228559,62.76575901
59.25632504,73.50632504,62.49860635
59.10827616,73.18203259,62.29459691
59.03334048,73.09894940,62.25117925
59.02262007,73.04277444,62.25203688
59.06657376,73.08608491,62.29749142
59.14622642,73.22898799,62.41959691
59.20711835,73.30617496,62.46247856
59.25396655,73.36738851,62.42356346
59.24260292,73.41991852,62.45872642
59.33329760,73.52026158,62.55263722
59.41734563,73.61931818,62.64054460
59.54191681,73.78912950,62.72051887
59.62403516,73.98874357,62.78698542
59.71087050,74.10152230,62.92206261
59.78719983,74.23638508,63.03076758
59.87135506,74.38250429,63.06303602
59.99410377,74.57236278,63.19093053
60.04481132,74.67624357,63.27572899
60.15726844,74.82107633,63.33737136
60.26104202,74.96730274,63.45207976
60.32225557,75.09198113,63.51629503
60.38818611,75.26125643,63.56850343
60.47973842,75.38389794,63.72973842
60.50536021,75.51093482,63.73670669
60.33608491,75.22952401,63.52733705
59.76050600,74.39944254,62.98156089
59.21687393,73.47201973,62.39526158
58.86342196,72.84240995,62.02186964
58.69543310,72.51425815,61.93149657
58.58383362,72.25257290,61.78173242
58.56239280,72.18975129,61.74313894
58.62349914,72.26758148,61.78880789
58.73316895,72.38968696,61.90855489
58.79341767,72.49474700,61.98274014
58.82343482,72.55821184,61.96966123
58.87382075,72.62896655,62.11910377
58.92324185,72.69232419,62.12435678
59.05435249,72.86159949,62.21065609
59.19478988,73.04920669,62.36352916
59.25750429,73.16252144,62.38400515
59.42013293,73.37768010,62.56078473
59.54491852,73.55885506,62.66348628
59.64311750,73.69822041,62.81571612
59.76425815,73.88411235,62.80992710
59.85055746,73.99592624,62.90694683
59.96633791,74.17645798,63.01522298
60.06292882,74.33308319,63.11717410
60.14075901,74.50182247,63.22545026
60.26865352,74.69982847,63.33040309
60.36310034,74.83243997,63.42635077
60.45583190,75.01136364,63.50707547
60.37671527,74.92409949,63.43203259
59.89225986,74.24882075,62.96730274
59.41477273,73.38604202,62.41241424
59.07632933,72.74271012,62.04695540
58.94018010,72.50192967,61.92066895
58.87500000,72.33340480,61.88657804
58.87071184,72.33168954,61.84433962
58.98670669,72.43053173,62.00578902
59.09798456,72.60420240,62.14493997
59.20261578,72.77637221,62.21933962
59.24110206,72.83329760,62.18106775
59.27905232,72.91241424,62.21280017
59.34090909,72.98456261,62.26136364
59.46901801,73.16112779,62.42313465
59.58104631,73.34798456,62.54095197
59.69296741,73.50300172,62.61813894
59.83008148,73.69200257,62.76597341
59.90233705,73.84273156,62.85173671
60.04545455,74.04974271,62.93760720
60.11942539,74.21440823,63.02765866
60.22577187,74.38979417,63.16616638
60.33865780,74.58029588,63.29063036
60.40984134,74.68985849,63.36695969
60.56753859,74.90909091,63.48177530
60.64408233,75.04288165,63.58962264
60.72984563,75.27358491,63.74056604
60.63175386,75.15233705,63.61931818
60.28376930,74.59594768,63.21773156
59.89365352,73.94146655,62.77830189
59.58190395,73.42216981,62.49785592
59.47920240,73.28173242,62.39772727
59.43835763,73.23810034,62.39826329
59.44457547,73.27347770,62.39719125
59.56442967,73.40898370,62.53891509
