R,G,B
61.92313465,72.35366638,61.67913808
61.95475986,72.33083190,61.70390223
61.98156089,72.30081475,61.66359348
62.00578902,72.33554889,61.71998285
62.04974271,72.35698971,61.77530017
62.02733705,72.35259434,61.74388937
61.98059605,72.32171955,61.69050172
61.98059605,72.30756861,61.72030446
62.00385935,72.32161235,61.68096055
62.08790738,72.39558319,61.78644940
62.15051458,72.47641509,61.83554889
62.17420669,72.54984991,61.90405232
62.24924957,72.64912093,61.92206261
62.25589623,72.69178816,61.97051887
62.27358491,72.73842196,61.94789880
62.30756861,72.79470412,61.97287736
62.31539451,72.85162950,62.02701544
62.38068182,72.92677959,62.07579331
62.42592196,73.02433533,62.16756003
62.50793310,73.12778731,62.15008576
62.59466123,73.27047599,62.29170240
62.65726844,73.34980703,62.34208834
62.71558748,73.45143654,62.41177101
62.58265437,73.40405232,62.29663379
62.12028302,72.93953688,61.89858491
61.72405660,72.42731561,61.58383362
61.58844340,72.12703688,61.43021012
61.53977273,71.95829760,61.35345197
61.55542453,71.89140223,61.35237993
61.54438250,71.81260720,61.32332762
61.55381647,71.76993997,61.30403087
61.57911664,71.80553173,61.34262436
61.61835334,71.80317324,61.37328473
61.62575043,71.80328045,61.37146226
61.60806175,71.78580617,61.34841338
61.61588765,71.78355489,61.35881218
61.67056175,71.80478130,61.36374357
61.72009005,71.87253431,61.40662521
61.78119640,71.95722556,61.49817753
61.84466123,72.03527015,61.54448971
61.89933533,72.10195111,61.60516724
61.91134220,72.15255146,61.60473842
61.95679674,72.22051887,61.61846055
62.02765866,72.31475129,61.72855918
62.07783019,72.44232419,61.78666381
62.10452401,72.49153087,61.81035592
62.17184820,72.58972985,61.89633362
62.19264580,72.66906089,61.91262864
62.26211407,72.77240566,61.93835763
62.34852058,72.89954974,61.99260292
62.40426672,72.96708834,62.06250000
62.40094340,73.06560892,62.09841338
62.20690395,72.85398799,61.93331904
61.67956690,72.35945540,61.51511578
61.36878216,71.82954545,61.23992281
61.25117925,71.57750858,61.06142796
61.23938679,71.46430103,61.01168525
61.21430103,71.32600772,61.02669383
61.15105060,71.20315180,60.93878645
61.18331904,71.19018010,60.99678388
61.22223413,71.22373499,61.00589623
61.26404374,71.23874357,61.05092196
61.27219125,71.23724271,61.05027873
61.26918954,71.21644511,61.01254288
61.26007719,71.23156089,61.03494854
61.31024871,71.24828473,61.05596055
61.35484563,71.30210120,61.08361921
61.40984134,71.41370069,61.16112779
61.44071612,71.49324614,61.16370069
61.50085763,71.55295883,61.26372213
61.61063465,71.69425386,61.36771012
61.63925815,71.75611063,61.35581046
61.67088336,71.84605489,61.37028302
61.70668954,71.94682676,61.38679245
61.81453688,72.08769297,61.53323328
61.86363636,72.16016295,61.57439966
61.93213979,72.24496141,61.67206261
61.97855918,72.35913379,61.71419383
62.05456690,72.44693396,61.77969554
62.12242710,72.57118353,61.82590051
62.15137221,72.65437393,61.91123499
61.89397513,72.45701115,61.66391509
61.39504717,71.89654803,61.22630789
61.10034305,71.43653516,61.01007719
61.02840909,71.21730274,60.89611921
61.01693825,71.09648370,60.81260720
60.98970840,71.03902230,60.81496569
61.01329331,70.98091767,60.83040309
61.05102916,71.00085763,60.86363636
61.08083190,71.03473413,60.88593482
61.07225557,70.98863636,60.84884220
61.08061750,70.97105489,60.89922813
61.07193396,70.96751715,60.89804889
61.10602487,70.99153087,60.88175386
61.16305746,71.05135077,60.95465266
61.17795883,71.11663808,60.95132933
61.24774871,71.18364065,60.97416381
61.31014151,71.25439537,61.02883791
61.37199828,71.35570326,61.06989708
61.43171098,71.43321184,61.14183105
61.49163808,71.51736707,61.23756432
61.51082762,71.59659091,61.30370926
61.56625214,71.68674957,61.33619211
61.64033019,71.79984991,61.33587050
61.72180532,71.91262864,61.47244854
61.76779588,72.00085763,61.51457976
61.85077187,72.11149228,61.59240995
61.80992710,72.14376072,61.52862350
61.38325472,71.73402659,61.15298027
60.93867925,71.18589194,60.85934820
60.76254288,70.82407804,60.63068182
60.67720840,70.59316038,60.59680532
60.67152659,70.53516295,60.58683533
60.70207976,70.47995283,60.54684820
60.70422384,70.46537307,60.55220840
60.75139365,70.49517581,60.55413808
60.80027873,70.53183962,60.57879503
60.80939108,70.51801029,60.57632933
60.79363208,70.46837479,60.63689966
60.82354202,70.49035163,60.63293310
60.86245712,70.52111921,60.64225986
60.92270583,70.61267153,60.72287736
60.96194254,70.66863208,60.76876072
61.05960549,70.80831904,60.80724700
61.14376072,70.91948971,60.87231990
61.16037736,70.99313894,60.97427101
61.22330617,71.10087907,60.97566467
61.24442539,71.17881647,61.00000000
61.31014151,71.28248285,61.07193396
61.36513722,71.37778731,61.13143225
61.39997856,71.44200257,61.17034734
61.46472985,71.54406089,61.26082762
61.54373928,71.65523156,61.29095197
61.64558319,71.81710978,61.39922813
61.65405232,71.85109348,61.35795455
61.38689966,71.62317753,61.13732847
60.84133791,71.03280446,60.77186964
60.49153087,70.48016724,60.44607633
60.35827616,70.10677530,60.24978559
60.36299314,69.93417667,60.20454545
60.30692539,69.77326329,60.10130789
60.29406089,69.65834048,60.11031304
60.31700257,69.62575043,60.15748285
60.34026587,69.65373070,60.16080617
60.35784734,69.66123499,60.14472556
60.35795455,69.62231990,60.17184820
60.34230274,69.59916381,60.14676244
60.34777015,69.60548885,60.17045455
60.41520154,69.65340909,60.15662521
60.46837479,69.73295455,60.21558748
60.54524014,69.80488851,60.30488851
60.58640652,69.91359348,60.32761578
60.63915094,70.00428816,60.41102058
60.72641509,70.12049743,60.50471698
60.79641938,70.24088765,60.57472127
60.85709691,70.30392367,60.59316038
60.92828045,70.44071612,60.67463551
60.96119211,70.52572899,60.65051458
61.02583619,70.63754288,60.76490137
61.09980703,70.74860635,60.78569897
61.18835763,70.86417238,60.91412950
61.21976844,70.96826758,60.98391938
61.21022727,71.01189966,60.88754288
60.79641938,70.65726844,60.61417238
60.30467410,70.03130360,60.20883362
60.07150515,69.50246569,59.88818611
59.99539022,69.23381218,59.86588765
59.96387221,69.06014151,59.76340051
59.96151372,68.97695111,59.75439537
59.95626072,68.87735849,59.72598628
59.96537307,68.89225986,59.77111921
59.99356775,68.90115780,59.77337050
60.00321612,68.88421955,59.79974271
60.00428816,68.85141509,59.81775300
60.00889794,68.84701973,59.83286878
60.05746141,68.88743568,59.80488851
60.08533448,68.90308748,59.86813894
60.14837050,69.01758148,59.91466552
60.22137650,69.08158233,59.96237136
60.26061321,69.22244854,59.97952401
60.33672813,69.29256003,60.03569897
60.37950257,69.37264151,60.10720412
60.41048456,69.50160806,60.19286021
60.48070326,69.58640652,60.21998285
60.53934391,69.69200257,60.29770583
60.60313036,69.79716981,60.31453688
60.64247427,69.84830617,60.31571612
60.74195969,69.97716552,60.45722556
60.77047599,70.07214837,60.51554460
60.78537736,70.10398799,60.48156089
60.43181818,69.79995712,60.18460549
59.94789880,69.14086621,59.84498285
59.68964408,68.66262864,59.52262007
59.56550172,68.35195111,59.38754288
59.58029588,68.23509863,59.42527873
59.56142796,68.10581046,59.32171955
59.59037307,68.05413808,59.33608491
59.60237993,68.04920669,59.34701973
59.60559605,68.02219125,59.36953259
59.57911664,67.98949400,59.31625214
59.52948113,67.87553602,59.24839194
59.51650943,67.85227273,59.28001715
59.53419811,67.87467839,59.27798027
59.58254717,67.93031732,59.29009434
59.62307033,67.98820755,59.36149228
59.66402230,68.04674099,59.37071184
59.71194254,68.10259434,59.46966123
59.74185249,68.17645798,59.46419383
59.79073756,68.26157804,59.54695540
59.84283877,68.31582333,59.49807033
59.88068182,68.37746569,59.61310034
59.93975129,68.51436535,59.69746998
59.98949400,68.55017153,59.66252144
59.98038165,68.67506432,59.71730274
59.90212264,68.55306604,59.67570755
59.46526587,67.97512864,59.28602058
59.06903945,67.33490566,58.87821612
58.87382075,66.91412950,58.61888937
58.81850343,66.70122213,58.57021870
58.78205403,66.57021870,58.48831475
58.76415094,66.43289022,58.43396226
58.78827187,66.41734563,58.46987564
58.80724700,66.44425386,58.50986278
58.79974271,66.45776158,58.50557461
58.79931389,66.43160377,58.50343053
58.77358491,66.41402230,58.51865352
58.82268439,66.43481990,58.52294168
58.87928816,66.53666381,58.53494854
58.93138937,66.57954545,58.64322470
59.02422813,66.72405660,58.73263293
59.05177959,66.80778302,58.72030446
59.14429674,66.94296741,58.84412521
59.17945969,67.03173242,58.89043739
59.26104202,67.10966981,58.95851201
59.28301887,67.22448542,59.00557461
59.36224271,67.33629931,59.06142796
59.41938250,67.41916810,59.13100343
59.50128645,67.54159520,59.21355060
59.58930103,67.65984134,59.26918954
59.51543739,67.58490566,59.17195540
59.06475129,67.10741852,58.81110635
58.61931818,66.42978130,58.37296312
58.43578473,65.94864923,58.10216552
58.39290309,65.67592196,58.01876072
58.27744425,65.43224700,57.92002573
58.22212693,65.29352487,57.79952830
58.18814322,65.22823756,57.81528731
58.28419811,65.28269726,57.87532161
58.31453688,65.33340480,57.92667238
58.29963551,65.38389794,57.92892367
58.31207118,65.39011578,57.95786878
58.38518439,65.42720840,57.99667667
58.47609348,65.56442967,58.07257719
58.54427530,65.62960978,58.14376072
58.61588765,65.77540738,58.22630789
58.70004288,65.92774443,58.31839623
58.76093482,66.05488851,58.38250429
58.77401372,66.17688679,58.42345626
58.90265866,66.35012864,58.51522298
58.94714837,66.48295455,58.61095626
59.04341767,66.65298027,58.66756003
59.13968696,66.80306604,58.78762864
59.23413379,66.93481990,58.90994854
59.26490137,67.10924099,59.00246569
59.43707118,67.25739708,59.07943825
59.33758576,67.24410377,59.00482419
58.93578473,66.76683105,58.62575043
58.51865352,66.10120069,58.21805317
58.36631647,65.65040738,57.97244854
58.28698542,65.44757719,57.89804889
58.25021441,65.30681818,57.82611492
58.21076329,65.20347341,57.76951115
58.21601630,65.17527873,57.82686535
58.29674099,65.27937393,57.91402230
58.35184391,65.35463122,57.93117496
58.32054031,65.39322470,57.91809605
58.36620926,65.42238422,57.95797599
58.40233705,65.48552744,57.98617067
58.51168525,65.61267153,58.07257719
58.55574614,65.72641509,58.15394511
58.60934820,65.86642367,58.22898799
58.72480703,66.01683105,58.34444683
58.79127358,66.17334906,58.42828045
58.83340480,66.29888508,58.49463979
58.90898370,66.41198542,58.51683105
58.97448542,66.58190395,58.59969983
59.04438250,66.69575472,58.66702401
59.11974700,66.83158233,58.82021870
59.20990566,67.00493139,58.89815609
59.31378645,67.14783448,58.98617067
59.40737564,67.28259005,59.04180961
59.35666810,67.32772298,59.06035592
58.99560463,66.95851201,58.71751715
58.61996141,66.42334906,58.39033019
58.49785592,66.04952830,58.21312178
58.45132933,65.86985420,58.14322470
58.43063894,65.85666810,58.14033019
58.41112779,65.82279160,58.11074185
58.46376501,65.84819897,58.18524871
58.54406089,65.93492710,58.23895798
58.55821184,66.03012436,58.23724271
58.52669383,66.06485849,58.20165094
58.56239280,66.08704974,58.26479417
58.63840051,66.18814322,58.31721698
58.71226415,66.32075472,58.44039451
58.78687822,66.45518868,58.49335334
58.84852058,66.64354631,58.51082762
58.94596913,66.76865352,58.63357633
59.05124357,66.94232419,58.71247856
59.09048027,67.08512007,58.80703259
59.17420669,67.24496141,58.86803173
59.30692539,67.36374357,59.05392367
59.37135506,67.48670669,59.07096913
59.44725557,67.65801887,59.19318182
59.53269726,67.80756861,59.26189966
59.62875214,67.95979846,59.29856346
59.62746569,68.07300600,59.37960978
59.35237993,67.81378645,59.17120497
59.00707547,67.38636364,58.80703259
58.81217839,67.07654374,58.63936535
58.77401372,66.93953688,58.63936535
58.78441252,66.90169383,58.60688250
58.75428816,66.82054031,58.60398799
58.78098199,66.85109348,58.60473842
58.88539880,66.98895798,58.71515866
58.90458834,67.02937393,58.68825043
58.95047170,67.07804460,58.76286449
58.93782161,67.14279588,58.74356775
58.96590909,67.19403945,58.78216123
59.02026158,67.26404374,58.85023585
59.15062178,67.45593911,58.96537307
59.20797599,67.54524014,58.99506861
59.27562178,67.71451544,59.09809177
59.39965695,67.89343911,59.24614065
59.45090051,67.98563465,59.24463979
59.53816467,68.16788165,59.40180103
59.59712693,68.27122642,59.40780446
59.65030017,68.42581475,59.43074614
59.72963122,68.56518010,59.59691252
59.81239280,68.73584906,59.66144940
59.89826329,68.84444683,59.71108491
59.97780875,69.02197684,59.82986707
60.10570326,69.19832762,59.88657804
60.11170669,69.28902230,59.94253859
59.87092624,69.10441681,59.74635506
59.46955403,68.66595197,59.40287307
59.25418096,68.33780017,59.24388937
59.21387221,68.20015009,59.16991852
59.16423671,68.10634648,59.13529160
59.13786449,68.03945111,59.10999142
59.12360635,68.02669383,59.10816895
59.16155660,68.04170240,59.17677959
59.24313894,68.11792453,59.25042882
59.25643225,68.16337907,59.21076329
59.28473413,68.20175815,59.22512864
59.29942110,68.24860635,59.29191681
59.35302316,68.30756861,59.31164237
59.41756003,68.42785163,59.33801458
59.47920240,68.53280446,59.41852487
59.56861063,68.65373070,59.53516295
59.62617925,68.75653945,59.58608491
59.72770154,68.91080617,59.67431389
59.78473413,69.03473413,59.76715266
59.85280875,69.14247427,59.76876072
59.90480274,69.25257290,59.88336192
60.01329331,69.41380789,59.97019726
60.07740137,69.52873070,60.02830189
60.15587479,69.66959691,60.09305317
60.18932247,69.81968268,60.19018010
60.29888508,69.94382504,60.23499142
60.35559605,70.07021870,60.22244854
60.45465266,70.20636792,60.34015866
60.42913808,70.23595626,60.38539880
60.06207118,69.93857204,60.10195111
59.69060892,69.51179245,59.77722985
59.54781304,69.26329331,59.61535163
59.52165523,69.14386792,59.61449400
59.52862350,69.05177959,59.53398370
59.55435249,68.98960120,59.55713979
59.52862350,68.97180532,59.58415523
59.58501286,69.00246569,59.60838336
59.63078902,69.10248714,59.61985420
59.64011578,69.09616209,59.66584477
59.66788165,69.08812178,59.70861921
59.66295026,69.08855060,59.71462264
59.72512864,69.19511149,59.71397942
59.80617496,69.32311321,59.84969983
59.86267153,69.42270583,59.88239708
59.93353345,69.54223842,59.96162093
60.02283448,69.62081904,59.97437822
60.12682247,69.76683105,60.15619640
60.13614923,69.85806175,60.16788165
60.21762436,69.95990566,60.22341338
60.21869640,70.02873070,60.22577187
60.31775300,70.17131218,60.36835334
60.39301029,70.29138079,60.41273585
60.43203259,70.34969983,60.42881647
60.55381647,70.52937393,60.46483705
60.59380360,70.60087907,60.60023585
60.66273585,70.75986278,60.57611492
60.75353774,70.85623928,60.70936964
60.67002573,70.80060034,60.60248714
60.22277015,70.39386792,60.24785592
59.91423671,70.00235849,60.05253002
59.81710978,69.78430532,59.92838765
59.83265437,69.73402659,59.92399228
59.83522727,69.66412950,59.92742281
59.84391081,69.63379074,59.93546312
59.85559605,69.64354631,59.92613636
59.92817324,69.68674957,59.94210978
59.94811321,69.70497427,59.98370497
59.93760720,69.71312178,60.01007719
59.94714837,69.71301458,59.95551029
60.00889794,69.76961835,60.04363208
60.07697256,69.84476844,60.08704974
60.13304031,69.92184820,60.13218268
60.20240137,69.98670669,60.22491424
60.26393654,70.10077187,60.24528302
60.32654374,70.20154374,60.31003431
60.38679245,70.28108919,60.34498285
60.43203259,70.35977702,60.41702401
60.46826758,70.42066895,60.38550600
60.54620497,70.55306604,60.53934391
60.60602487,70.66048456,60.59380360
60.66895369,70.76457976,60.65716123
60.76629503,70.89000858,60.74614065
60.80424528,70.95883362,60.76500858
60.92024014,71.13872213,60.86470840
60.89644082,71.13722127,60.83726415
60.45143654,70.72695111,60.47480703
60.03387650,70.25235849,60.17967410
59.88250429,69.94018010,59.94554031
59.87146226,69.80992710,59.90190823
59.86974700,69.69457547,59.90362350
59.85591767,69.64343911,59.92624357
59.88797170,69.61031304,59.87639365
59.94050172,69.63175386,59.95272298
59.99410377,69.67463551,60.01747427
59.98670669,69.70004288,59.99206690
59.98659949,69.68792882,60.01189966
60.00632504,69.69822041,60.04920669
60.05242281,69.74989280,60.00782590
60.15555317,69.84230274,60.13861492
60.21001286,69.92549314,60.20165094
60.26490137,70.04170240,60.26275729
60.34509005,70.12403516,60.29127358
60.38786449,70.18953688,60.33276158
60.45293739,70.30199400,60.45272298
60.50514580,70.39129503,60.45926244
60.55317324,70.51179245,60.48606346
60.62918096,70.59230274,60.57900943
60.69178816,70.72009005,60.65641081
60.74978559,70.80145798,60.66595197
60.82836621,70.94843482,60.67785163
60.88840051,71.07750858,60.79298885
60.98102487,71.18042453,60.90298027
61.00771870,71.24142367,60.93481990
60.85173671,71.11953259,60.77562178
60.32279160,70.58308319,60.34337479
60.01350772,70.07804460,60.01157804
59.90523156,69.80253002,60.01393654
59.86106346,69.63400515,59.87371355
59.86771012,69.56453688,59.86899657
59.85559605,69.46129931,59.90555317
59.85591767,69.41723842,59.86106346
59.88786449,69.43353345,59.89022298
59.92903087,69.44682676,59.87993139
59.95551029,69.45915523,59.90919811
59.97255575,69.50000000,59.95047170
59.96119211,69.48906518,59.93717839
60.06421527,69.58115352,59.98166810
60.15490995,69.70057890,60.11867496
60.23349057,69.77722985,60.12328473
60.26093482,69.86599485,60.19103774
60.33940823,69.98284734,60.28752144
60.41059177,70.05360206,60.33855060
60.47041166,70.19468268,60.38743568
60.53248285,70.30735420,60.46537307
60.60784734,70.42388508,60.52144082
60.69661235,70.56518010,60.61149228
60.74689108,70.63604202,60.65169383
60.87457118,70.77658662,60.77701544
60.89183105,70.87296312,60.80413808
60.98670669,71.02294168,60.84391081
61.06432247,71.15759005,60.92538593
61.11149228,71.22662950,60.94596913
60.81421527,70.97652230,60.72352058
60.26082762,70.39912093,60.26275729
60.01340051,69.96580189,60.04341767
59.91756003,69.70615352,59.95400943
59.94221698,69.60452401,59.93213979
59.92978130,69.52669383,59.91734563
59.91948971,69.44586192,59.88647084
59.99367496,69.47459262,59.89933533
60.07193396,69.55392367,59.99303173
60.06625214,69.50964837,60.01072041
60.05628216,69.52133362,59.97416381
60.04534734,69.51575901,59.94071612
60.08780017,69.53934391,59.95786878
60.14065180,69.64150943,60.03194683
60.20690395,69.72898799,60.10184391
60.29138079,69.84305317,60.18975129
60.41337907,70.02058319,60.29245283
60.46301458,70.11352916,60.35130789
60.54984991,70.20936964,60.46708834
60.58340480,70.29995712,60.46269297
60.64912093,70.41048456,60.47630789
60.74163808,70.52658662,60.63271870
60.81668096,70.67238422,60.64879931
60.85881218,70.77283448,60.66884648
60.91680961,70.89129503,60.74421098
60.99228130,71.00728988,60.77615780
61.07461407,71.12585763,60.87650086
60.92527873,71.04191681,60.78012436
60.38990137,70.49431818,60.40726844
60.06260720,69.99078045,60.06839623
59.95894082,69.71344340,59.96258576
60.00589623,69.63411235,59.94178816
60.03741424,69.60366638,59.99560463
60.05360206,69.59498285,59.97448542
60.06850343,69.65276587,60.02412093
60.12403516,69.67549314,60.05928388
60.16509434,69.71226415,60.09369640
60.14000858,69.70304460,60.03859348
60.17881647,69.71955403,60.11213551
60.20358062,69.74796312,60.07279160
60.30381647,69.83747856,60.16809605
60.35323756,69.91305746,60.22609348
60.42442110,70.04234563,60.35280875
60.47502144,70.13647084,60.36181389
60.57504288,70.27315609,60.43546312
60.63722127,70.38036021,60.46419383
60.67720840,70.47287736,60.53248285
60.75214408,70.59755575,60.55960549
60.80360206,70.64408233,60.60463122
60.84852058,70.76747427,60.70979846
61.00525300,70.95229417,60.85881218
61.08458405,71.08865780,60.89504717
61.15244425,71.17903087,60.94618353
60.94575472,71.03087479,60.81303602
60.36288593,70.42141938,60.38625643
59.98970840,69.86942539,60.00921955
59.87735849,69.52015437,59.87950257
59.85195111,69.35516724,59.82922384
59.83662093,69.23434820,59.79845626
59.83447684,69.14751286,59.75021441
59.85774014,69.16477273,59.75846913
59.92292024,69.24024443,59.81700257
59.94972127,69.27111921,59.89376072
59.94478988,69.25696827,59.80713979
59.95904803,69.24463979,59.83769297
59.99871355,69.26693825,59.84048027
60.05510292,69.35162950,59.92753002
60.13990137,69.43449828,59.96558748
60.21108491,69.57021870,60.11352916
60.27551458,69.67109777,60.13550600
60.35581046,69.76275729,60.19135935
60.41112779,69.82643654,60.24989280
60.46762436,69.95454545,60.26114923
60.51114923,70.04952830,60.36299314
60.60045026,70.13861492,60.42656518
60.62039022,70.24346055,60.45936964
60.66359348,70.33662093,60.57204117
60.76629503,70.46719554,60.60355918
60.82943825,70.57407804,60.66434391
60.84262436,70.63786449,60.73134648
60.50310892,70.36310034,60.42056175
59.98445540,69.64483276,59.96601630
59.71676672,69.09948542,59.62650086
59.61899657,68.77873070,59.56989708
59.60774014,68.60452401,59.51297170
59.55317324,68.45626072,59.48692110
59.53344768,68.40222985,59.43181818
59.55874786,68.38421955,59.48306175
59.60184391,68.39708405,59.45540309
59.63947256,68.40748285,59.49024443
59.62628645,68.40801887,59.48992281
59.64193825,68.39386792,59.51908233
59.69993568,68.42034734,59.50782590
59.73734991,68.49785592,59.58340480
59.78837907,68.59669811,59.64772727
59.90962693,68.71665952,59.73252573
59.97984563,68.82933105,59.77873070
60.07268439,68.95990566,59.87542882
60.14054460,69.05671098,59.96451544
60.17463551,69.20057890,59.91991852
60.23960120,69.30049314,60.04298885
60.33447684,69.46183533,60.10591767
60.43524871,69.57011149,60.18975129
60.52905232,69.67999571,60.29513293
60.61953259,69.84037307,60.38068182
60.71537307,69.99088765,60.38561321
60.80896226,70.14665523,60.52465695
60.65319468,70.02712264,60.39161664
60.12542882,69.44746998,59.92152659
59.75804031,68.79020154,59.61803173
59.58061750,68.38400515,59.45218696
59.53827187,68.19972127,59.37725129
59.51093482,68.08319039,59.31475129
59.53291166,67.99667667,59.31807461
59.55424528,67.99614065,59.30574614
59.58747856,67.99742710,59.34240995
59.62853774,68.04663379,59.34380360
59.64708405,68.05638937,59.38486278
59.66981132,68.07461407,59.42409949
59.71451544,68.10409520,59.42720840
59.74914237,68.17088336,59.45240137
59.82032590,68.28087479,59.51993997
59.88529160,68.39065180,59.63186106
59.95690395,68.48520583,59.70325901
60.01833190,68.59080189,59.75310892
60.08576329,68.71912521,59.76929674
60.11138508,68.77412093,59.82493568
60.22566467,68.90834048,59.93235420
60.28259005,69.00750429,59.98284734
60.34198113,69.11942539,60.08233276
60.37156947,69.26029160,60.12800172
60.45551029,69.38432676,60.16777444
60.54202401,69.52658662,60.28580617
60.63496998,69.63840051,60.30413808
60.54416810,69.56174957,60.20904803
60.03687822,69.00128645,59.78773585
59.68492710,68.42270583,59.47716552
59.53248285,68.05156518,59.31807461
59.50493139,67.88507719,59.29245283
59.51822470,67.82525729,59.28623499
59.54427530,67.80563894,59.25053602
59.56325043,67.81282161,59.28387650
59.62124786,67.85774014,59.34423242
59.59444683,67.86996141,59.31893225
59.60002144,67.86417238,59.30628216
59.61202830,67.85259434,59.33587050
59.65694683,67.90072899,59.36363636
59.72512864,67.95776158,59.46119211
59.80092196,68.07815180,59.50332333
59.88818611,68.20229417,59.59187393
60.00750429,68.37028302,59.69232419
60.05971269,68.49238851,59.77840909
60.16627358,68.60752573,59.82536449
60.22727273,68.73756432,59.95132933
60.29063036,68.82900943,59.93642796
60.35913379,68.92903087,60.06861063
60.41670240,69.05285163,60.07729417
60.48134648,69.17881647,60.13807890
60.56378645,69.30392367,60.21901801
60.54063036,69.32322041,60.20572470
60.14762007,68.92463551,59.91219983
59.68782161,68.26157804,59.50986278
59.50353774,67.84830617,59.26811750
59.43439108,67.58704974,59.13164666
59.41948971,67.45808319,59.11138508
59.39461835,67.39740566,59.09401801
59.39997856,67.35452401,59.05306604
59.43289022,67.39086621,59.09455403
59.47352058,67.42870926,59.17013293
59.48327616,67.43803602,59.17388508
59.48927959,67.44982847,59.16080617
59.50214408,67.47277015,59.18117496
59.57150515,67.53376930,59.24153087
59.66563036,67.65962693,59.32858062
59.74882075,67.80928388,59.45679674
59.81367925,67.90437393,59.49313894
59.92174099,68.01393654,59.58233276
60.00471698,68.15973413,59.66831046
60.10173671,68.29020154,59.74796312
60.16659520,68.42774443,59.84391081
60.24378216,68.54180961,59.88421955
60.31893225,68.66091338,59.92549314
60.42731561,68.83640652,60.04802744
60.52508576,68.98091767,60.11277873
60.65394511,69.13679245,60.28451973
60.75460978,69.31357204,60.38668525
60.69446827,69.28537736,60.35763293
60.22952401,68.75418096,59.90962693
59.81700257,68.05478130,59.54470412
59.57804460,67.58747856,59.25300172
59.53752144,67.30939108,59.14772727
59.45583190,67.16852487,59.08597770
59.37210549,66.99045883,58.95658233
59.41863208,66.96087050,59.01147084
