R,G,B
71.44875643,56.74892796,61.92238422
71.58930103,56.94864923,62.02476415
71.59562607,56.98927959,62.07375643
71.58940823,57.03666381,62.06518010
71.62907376,57.09519726,62.08276158
71.75428816,57.22920240,62.15244425
71.94232419,57.45304460,62.31732419
72.07375643,57.65909091,62.40308748
72.21387221,57.89440395,62.50696827
72.33512007,58.08769297,62.62028302
72.43932247,58.23027444,62.74120926
72.56786021,58.41219983,62.79170240
72.66337907,58.57525729,62.93374786
72.77465695,58.75343053,62.98799314
72.92345626,58.97555746,63.09991424
73.07858062,59.16563036,63.20207976
73.19114494,59.37939537,63.30928388
73.31786021,59.60237993,63.38840051
73.48145369,59.81764580,63.50632504
73.56292882,60.00289451,63.63990137
73.65051458,60.21376501,63.75643225
73.73134648,60.43439108,63.77830189
73.92174099,60.64193825,63.91723842
73.89954974,60.68428388,63.93942967
73.29952830,59.89987136,63.38400515
72.43814322,58.65298027,62.68171098
71.91305746,57.81828902,62.27262007
71.72866638,57.48531304,62.13196827
71.58147513,57.24442539,61.99592624
71.35806175,56.95304460,61.82139794
71.19382504,56.69832762,61.67302744
71.20250858,56.70593911,61.70765437
71.38293310,56.90458834,61.90158662
71.45272298,57.01404374,61.93256861
71.46987564,57.05392367,61.95293739
71.49571184,57.06260720,61.98713551
71.55242281,57.16262864,62.00246569
71.68825043,57.36535163,62.08876501
71.80242281,57.51554460,62.15769726
71.92774443,57.70947684,62.35827616
72.06024871,57.87735849,62.40180103
72.21022727,58.08758576,62.53591338
72.29159520,58.21783877,62.58404803
72.38132504,58.36267153,62.69564751
72.48638508,58.51811750,62.78162521
72.60162950,58.70240137,62.85741852
72.66831046,58.87500000,62.90930532
72.83083190,59.04331046,62.99807033
72.92495712,59.23949400,63.08361921
73.06292882,59.41155660,63.20250858
73.16348628,59.59573328,63.29792024
73.25257290,59.80467410,63.37757290
73.33190395,59.97384220,63.39129503
73.32289880,60.00728988,63.43246141
72.78141081,59.31378645,62.88689966
71.96494425,58.07150515,62.31271441
71.41487993,57.27337050,61.83962264
71.22030446,56.92635077,61.70057890
71.10173671,56.72051887,61.65533877
70.96408662,56.48788593,61.50225129
70.83972985,56.31292882,61.38668525
70.94843482,56.41648799,61.50117925
71.08512007,56.61685249,61.64279588
71.06507290,56.62274871,61.62918096
71.03623499,56.61256432,61.56882504
71.04256003,56.60752573,61.58694254
71.13186106,56.72362779,61.69125214
71.29888508,56.89944254,61.84626930
71.44403945,57.12006861,61.96226415
71.57193396,57.30821184,61.99346055
71.73370497,57.49185249,62.16595197
71.89011578,57.69414666,62.26404374
71.97855918,57.87199828,62.28409091
72.11256432,58.03023156,62.45797599
72.22737993,58.20615352,62.50332333
72.35495283,58.41027015,62.63647084
72.48156089,58.58426244,62.70518868
72.63936535,58.83919383,62.89279588
72.80713979,59.08544168,62.99195969
72.97652230,59.33780017,63.14526158
72.91798885,59.37467839,63.05478130
72.29009434,58.61320755,62.53880789
71.59884220,57.54524014,61.92881647
71.15544597,56.88872213,61.58983705
71.08018868,56.73692110,61.54202401
71.01961835,56.60237993,61.47737993
70.91359348,56.43696398,61.39301029
70.90791166,56.41477273,61.41520154
71.13100343,56.64301029,61.56196398
71.33211835,56.89108062,61.75450257
71.37703688,56.96515866,61.78076758
71.42109777,57.02079760,61.84326758
71.45754717,57.10248714,61.87778731
71.63325472,57.30242281,61.99689108
71.83940823,57.54781304,62.08426244
71.97319897,57.80188679,62.20411664
72.21387221,58.04899228,62.38196827
72.34358919,58.32193396,62.48960120
72.51382933,58.55671098,62.62210549
72.68492710,58.80906947,62.69650515
72.82300600,59.03848628,62.89140223
73.03076758,59.30478130,63.01876072
73.17731561,59.59326758,63.13164666
73.35902659,59.86395798,63.28119640
73.56228559,60.19543310,63.50868353
73.72352058,60.51640223,63.64954974
73.89483276,60.77626501,63.79877787
73.82343482,60.75482419,63.75782590
73.23381218,60.01189966,63.14869211
72.73895798,59.26018439,62.69543310
72.59326758,58.94103774,62.60248714
72.51865352,58.82289880,62.54288165
72.42785163,58.64611921,62.42463551
72.35377358,58.47791595,62.32825901
72.32246998,58.40137221,62.37628645
72.50278731,58.62564322,62.50921955
72.62092624,58.79073756,62.62414237
72.64086621,58.86963979,62.62628645
72.64483276,58.92377787,62.65276587
72.68900086,58.96451544,62.61117067
72.74924957,59.07193396,62.64912093
72.90630360,59.32482847,62.85441681
73.06035592,59.56485849,62.97137650
73.15147942,59.74753431,63.05456690
73.29781304,59.98606346,63.24592624
73.39011578,60.21966123,63.26490137
73.50246569,60.45165094,63.44779160
73.64301029,60.64065180,63.54459691
73.79952830,60.86106346,63.70819039
73.91273585,61.11685249,63.79716981
74.03366209,61.33619211,63.90030017
74.21655232,61.62349914,64.06174957
74.32021870,61.82386364,64.15062178
74.42281304,62.02315609,64.24635506
74.54341767,62.25203688,64.35924099
74.70936964,62.50203688,64.51768868
74.85313036,62.70904803,64.62821612
74.90426672,62.86138508,64.63925815
74.52819468,62.42785163,64.31335763
73.99528302,61.74742710,63.91059177
73.75804031,61.37296312,63.64011578
73.73499142,61.24892796,63.59519726
73.69189537,61.17602916,63.62092624
73.57472127,60.97630789,63.49753431
73.48209691,60.80971269,63.43814322
73.48659949,60.81936106,63.45786878
73.61824614,60.94221698,63.53248285
73.66552316,61.02980274,63.57975986
73.66059177,61.05403087,63.58554889
73.68471269,61.07364923,63.59230274
73.71001286,61.14204545,63.62253431
73.78752144,61.28837907,63.67324185
73.91412950,61.45057890,63.85538165
74.02658662,61.60355918,63.87650086
74.12317753,61.75268010,63.94328902
74.21054889,61.89172384,64.03537736
74.28130360,62.03687822,64.11620926
74.34894940,62.17999571,64.21451544
74.42109777,62.29974271,64.23563465
74.53151801,62.46183533,64.36192110
74.61685249,62.64129503,64.48885077
74.73006003,62.81196398,64.55853345
74.82965266,62.99903516,64.67356346
74.93192539,63.19714837,64.76575901
75.06196398,63.34219554,64.80060034
75.12071184,63.50686106,64.91016295
75.23584906,63.66380789,65.01629503
75.30017153,63.80789022,65.06389365
75.41948971,63.95936964,65.15662521
75.49292453,64.14858491,65.25664666
75.54491852,64.30563894,65.28805746
75.29963551,63.99817753,65.05413808
74.71558748,63.14847770,64.56657376
74.36588765,62.54641938,64.20207976
74.24056604,62.18910806,64.06710978
74.16659520,61.98027444,64.00557461
74.04170240,61.73466981,63.89976415
73.89644082,61.43353345,63.67624357
73.83651372,61.26061321,63.65169383
73.89772727,61.31861063,63.71269297
73.91187822,61.31110635,63.67817324
73.83629931,61.23402659,63.69757719
73.79427530,61.11996141,63.65255146
73.77637221,61.08962264,63.61792453
73.79416810,61.06646655,63.60977702
73.83865780,61.14097341,63.64826329
73.91198542,61.21580189,63.66734563
73.99131647,61.32257719,63.77154803
74.04073756,61.42367067,63.81539451
74.09637650,61.48316895,63.90276587
74.16327187,61.58887221,63.89912093
74.23734991,61.66102058,63.99120926
74.31818182,61.77980274,64.11363636
74.36749571,61.89129503,64.07011149
74.46966123,62.04256003,64.24474700
74.55017153,62.15480274,64.28087479
74.65308748,62.32632933,64.37156947
74.70283019,62.39901372,64.43996569
74.82965266,62.59701973,64.52948113
74.93439108,62.74764151,64.60784734
74.98949400,62.85012864,64.68782161
74.67667238,62.45283019,64.35613208
74.01650943,61.51436535,63.83897942
73.62253431,60.82965266,63.38218268
73.46012007,60.44103774,63.30831904
73.35184391,60.20776158,63.18975129
73.22705832,59.92452830,63.00557461
73.06067753,59.59905660,62.86127787
73.03237564,59.52165523,62.83833619
73.06057033,59.54491852,62.88968696
73.02283448,59.50568182,62.89097341
72.88829331,59.34948542,62.81796741
72.86460120,59.31700257,62.78955832
72.89933533,59.30070755,62.77969554
72.94661235,59.35999142,62.78409091
73.04320326,59.47609348,62.90019297
73.15834048,59.65362350,63.03334048
73.22469983,59.78559177,63.13657804
73.28044597,59.91252144,63.17174099
73.36288593,60.03655660,63.24882075
73.47930961,60.18213979,63.32193396
73.55488851,60.34283877,63.43524871
73.64590480,60.49689108,63.52433533
73.75943396,60.67066895,63.60806175
73.92120497,60.88882933,63.76382933
74.06057033,61.10066467,63.81507290
74.15566038,61.28773585,63.93739280
74.01093482,61.11792453,63.85634648
73.40426672,60.25954117,63.21687393
72.89204545,59.38775729,62.79577616
72.65222985,58.91423671,62.54695540
72.52390652,58.66798885,62.45015009
72.38882933,58.39933533,62.33329760
72.21333619,58.11728130,62.23006003
72.17066895,58.02958834,62.14322470
72.25471698,58.16059177,62.25621784
72.40855489,58.35795455,62.43664237
72.41402230,58.39493997,62.40866209
72.43331904,58.40265866,62.41166381
72.48306175,58.42924528,62.44897084
72.66605918,58.64290309,62.57922384
72.79609777,58.83319039,62.68910806
72.97469983,59.09626930,62.82890223
73.12081904,59.33051029,62.93535592
73.26736707,59.52444254,63.04052316
73.40212264,59.74303173,63.22394940
73.50203688,59.94586192,63.32515009
73.67195540,60.18610635,63.44361063
73.83897942,60.45325901,63.61320755
73.98145369,60.71301458,63.75525300
74.10859777,60.91927530,63.87617925
74.28259005,61.18010292,63.99807033
74.41938250,61.45175815,64.14215266
74.62907376,61.72684391,64.28666381
74.75225129,61.97609348,64.44071612
74.62403516,61.85409520,64.30370926
74.12907376,61.10441681,63.82868782
73.79459691,60.52915952,63.46397942
73.71462264,60.30831904,63.34391081
73.72191252,60.20604631,63.36878216
73.63379074,60.05231561,63.27958834
73.55542453,59.86460120,63.14140223
73.54631218,59.84219554,63.17795883
73.70743997,60.02476415,63.30156518
73.81893225,60.21301458,63.43857204
73.89033019,60.31142796,63.47587907
73.93106775,60.42034734,63.53462693
74.07268439,60.56839623,63.66252144
74.14751286,60.70926244,63.76265009
74.28355489,60.99710549,63.86117067
74.44071612,61.20079331,64.02304889
74.61009863,61.46408662,64.18857204
74.74335334,61.70240137,64.30767581
74.85570326,61.93439108,64.39129503
74.93567753,62.16487993,64.50450257
75.08919383,62.38700686,64.64193825
75.24185249,62.61813894,64.78923671
75.41123499,62.85956261,64.93181818
75.52562178,63.10323756,65.05949828
75.68128216,63.36610206,65.16219983
75.83179674,63.60645369,65.26404374
75.97502144,63.84080189,65.44264580
76.10452401,64.07557890,65.54749142
76.22941681,64.28859348,65.65051458
76.35377358,64.55467410,65.74185249
76.50621784,64.79352487,65.89258148
76.39504717,64.76361492,65.85259434
75.91434391,64.12660806,65.40469554
75.65512436,63.75503859,65.11631647
75.65533877,63.74024443,65.18492710
75.67967410,63.74828473,65.19146655
75.63432676,63.67506432,65.19286021
75.57772298,63.58737136,65.09337479
75.57793739,63.59208834,65.07836621
75.71655232,63.72555746,65.16680961
75.83490566,63.89193825,65.31325043
75.85763293,63.92988851,65.33940823
75.85227273,63.96333619,65.38572041
75.88121784,64.03623499,65.39837050
75.97405660,64.16680961,65.45583190
76.01372213,64.35248714,65.50643225
76.08340480,64.47512864,65.61106346
76.21623070,64.62660806,65.71387221
76.29513293,64.73552744,65.78719983
76.39193825,64.94982847,65.87114065
76.47394940,65.06828902,65.97459262
76.52969554,65.17870926,65.97780875
76.61706690,65.33361921,66.04974271
76.68900086,65.50975557,66.18213979
76.76039880,65.66627358,66.23316895
76.84852058,65.83715695,66.35495283
76.92817324,65.99785592,66.43524871
77.00793310,66.14043739,66.49849914
77.09701973,66.31164237,66.61009863
77.20293739,66.48252573,66.69950686
77.25900515,66.64386792,66.81346484
77.32750858,66.80285163,66.89268868
77.40769726,66.99174528,66.91841767
77.51876072,67.13797170,67.01211407
77.23927959,66.82032590,66.77401372
76.69993568,66.10881218,66.33243997
76.54888508,65.80403087,66.18503431
76.62285592,65.74142367,66.21269297
76.64236707,65.67924528,66.22255575
76.58640652,65.51372213,66.07675815
76.53719983,65.34337479,66.04556175
76.54577616,65.31335763,66.01897513
76.58629931,65.32879503,66.07236278
76.63379074,65.34005146,66.10377358
76.63196827,65.28355489,66.06142796
76.58865780,65.21987564,66.01211407
76.57236278,65.17484991,66.00096484
76.59723413,65.19543310,66.05199400
