R,G,B
36.69939966,91.91895369,54.15351630
36.68514151,91.94371784,54.15683962
36.70325901,91.98670669,54.19318182
36.70561750,92.01929674,54.21247856
36.70593911,92.03033877,54.26104202
36.68567753,92.09090909,54.23327616
36.67956690,92.12060463,54.26125643
36.65619640,92.13239708,54.22823756
36.45733276,91.95197256,54.09069468
36.35913379,91.84562607,54.00171527
36.38271870,91.82504288,54.00900515
36.43503431,91.82289880,54.05724700
36.46837479,91.82064751,54.04684820
36.50182247,91.81593053,54.04298885
36.49689108,91.79170240,53.99238851
36.52122642,91.77915952,54.02530017
36.52626501,91.76340051,54.02669383
36.53108919,91.74892796,54.04588336
36.54716981,91.73198971,54.05874786
36.56496569,91.73820755,54.05767581
36.59101630,91.73445540,54.06464408
36.60838336,91.75139365,54.05006432
36.61545883,91.75804031,54.07836621
36.62500000,91.74935678,54.08876501
36.62500000,91.75964837,54.10613208
36.66144940,91.76779588,54.09326758
36.64140223,91.77798027,54.08436964
36.64236707,91.76393654,54.07289880
36.66069897,91.79899228,54.10774014
36.67163379,91.84015866,54.11374357
36.68374786,91.87457118,54.16659520
36.69114494,91.90233705,54.16670240
36.68642796,91.93642796,54.18599914
36.67024014,91.97834477,54.19446827
36.68449828,91.99967839,54.20229417
36.69800600,92.04341767,54.21344340
36.68814322,92.07257719,54.23531304
36.68106775,92.10859777,54.26189966
36.66831046,92.12928816,54.23863636
36.66863208,92.19822041,54.22480703
36.64150943,92.20197256,54.22727273
36.47019726,92.07740137,54.07354202
36.25407376,91.93203259,54.00707547
36.32225557,91.87843053,54.00343053
36.40673242,91.85248714,54.02315609
36.43707118,91.87317753,54.04813465
36.45958405,91.85002144,54.04491852
36.45551029,91.81978988,54.02690823
36.49163808,91.78108919,54.03837907
36.51039880,91.76811750,54.03291166
36.55199400,91.76490137,54.05370926
36.56539451,91.74185249,54.05102916
36.54792024,91.74067324,54.04534734
36.57922384,91.74003002,54.04663379
36.59380360,91.73659949,54.04792024
36.60720412,91.74271012,54.06174957
36.65222985,91.76822470,54.08683533
36.65651801,91.78966552,54.06968268
36.65855489,91.77154803,54.12274871
36.65373070,91.80424528,54.08855060
36.66530875,91.82975986,54.08790738
36.68353345,91.85120069,54.12971698
36.68471269,91.86245712,54.13175386
36.68331904,91.86234991,54.14236707
36.69243139,91.87617925,54.16327187
36.67099057,91.91906089,54.15190823
36.67442110,91.95486707,54.13003859
36.68867925,91.98649228,54.15351630
36.67924528,92.02401372,54.21419383
36.68492710,92.05435249,54.20958405
36.68728559,92.10259434,54.26211407
36.67935249,92.13261149,54.26361492
36.66477273,92.19264580,54.28484134
36.62349914,92.25085763,54.24614065
36.63475557,92.26168525,54.28762864
36.54931389,92.17924528,54.21119211
36.34198113,92.02808748,54.03001715
36.32429245,91.92527873,54.02583619
36.39065180,91.91487993,54.05510292
36.45068611,91.92281304,54.09562607
36.46408662,91.89869211,54.07021870
36.47941681,91.85591767,54.06625214
36.49463979,91.82954545,54.07354202
36.51168525,91.80928388,54.04749142
36.54984991,91.78848628,54.07279160
36.57161235,91.76715266,54.08833619
36.56196398,91.73820755,54.03752144
36.58876501,91.70840480,54.01436535
36.61031304,91.70572470,54.02026158
36.63164666,91.71633791,54.06603774
36.66080617,91.73284734,54.09498285
36.68771441,91.75868353,54.12253431
36.69864923,91.76683105,54.13539880
36.71623070,91.77369211,54.11717410
36.70861921,91.81067753,54.13829331
36.73788593,91.83737136,54.17828045
36.75107204,91.86106346,54.17024014
36.75739708,91.87446398,54.16412950
36.75182247,91.89633362,54.17913808
36.76372213,91.95411664,54.22191252
36.77304889,91.96880360,54.23960120
36.78505575,92.02712264,54.23874357
36.77465695,92.03559177,54.26072041
36.80253002,92.10484563,54.31839623
36.73542024,92.14215266,54.27036878
36.73702830,92.16455832,54.25589623
36.74635506,92.16981132,54.31239280
36.74013722,92.18010292,54.29438250
36.65469554,92.16455832,54.25975557
36.47416381,91.97695111,54.10559605
36.44714837,91.86481561,54.09037307
36.45883362,91.82933105,54.05060034
36.51329331,91.81024871,54.05145798
36.57161235,91.81367925,54.09433962
36.56839623,91.73499142,54.08619211
36.57525729,91.71119211,54.01029160
36.60559605,91.68256861,54.07879503
36.64901372,91.67624357,54.07954545
36.66831046,91.65201544,54.02487136
36.67399228,91.58951544,53.98316895
36.68385506,91.56442967,54.00611063
36.70979846,91.57515009,54.02176244
36.74249571,91.57632933,54.02787307
36.76554460,91.58651372,54.02304889
36.79288165,91.63421955,54.05403087
36.78462693,91.61996141,54.08737136
36.79792024,91.62339194,54.04749142
36.79770583,91.64912093,54.06957547
36.80896226,91.68589194,54.09541166
36.82729417,91.71751715,54.11288593
36.82686535,91.74281732,54.19393225
36.83297599,91.78087479,54.13572041
36.84777015,91.79738422,54.14644082
36.84594768,91.84208834,54.15233705
36.83147513,91.86813894,54.20861921
36.80606775,91.93514151,54.19478988
36.83329760,91.98338336,54.23166810
36.84712693,91.99828473,54.25278731
36.83726415,92.02508576,54.32246998
36.81582333,92.05724700,54.31432247
36.81164237,92.07750858,54.25611063
36.61642367,91.90994854,54.13915094
36.52669383,91.80971269,54.05285163
36.59058748,91.74774871,54.12039022
36.64633362,91.75825472,54.10302316
36.69704117,91.72662950,54.10291595
36.74120926,91.70154374,54.12242710
36.76018439,91.69371784,54.07579331
36.75846913,91.69671955,54.09937822
36.76114923,91.66380789,54.05102916
36.75921955,91.62328473,54.02594340
36.77369211,91.57515009,54.02412093
36.80617496,91.56753859,54.05874786
36.83951544,91.56121355,54.03998714
36.84927101,91.55553173,54.04395369
36.86695969,91.57214837,54.08629931
36.89708405,91.60334477,54.10634648
36.91209262,91.61921098,54.12907376
36.91702401,91.61620926,54.14150943
36.90812607,91.64161664,54.12489280
36.92270583,91.64869211,54.13496998
36.91916810,91.66573756,54.14086621
36.90405232,91.67828045,54.10538165
36.91080617,91.72384220,54.12285592
36.92367067,91.74056604,54.15030017
36.90351630,91.77358491,54.18996569
36.89333190,91.84037307,54.15855489
36.91252144,91.87778731,54.19318182
36.90705403,91.89204545,54.21773156
36.91756003,91.91648799,54.24324614
36.90566038,91.92431389,54.25021441
36.76436535,91.79202401,54.10441681
36.65083619,91.62639365,53.97523585
36.67849485,91.54363208,53.95465266
36.73402659,91.52111921,53.98274014
36.82536449,91.49410377,54.01983276
36.86363636,91.51457976,54.04416810
36.86620926,91.47727273,54.04631218
36.89569039,91.48102487,54.08093911
36.90855489,91.45894082,54.00310892
36.92013293,91.42313465,54.00804031
36.91380789,91.35313036,53.99549743
36.92913808,91.32257719,53.97437822
36.95979846,91.32214837,53.99496141
36.99924957,91.32922384,54.03033877
37.03398370,91.33115352,54.00611063
37.03548456,91.33672813,54.02583619
37.04116638,91.35012864,54.02744425
37.04277444,91.37982419,54.02840909
37.03484134,91.40276587,54.04170240
37.04524014,91.40265866,54.07246998
37.01125643,91.41970412,54.02476415
37.04395369,91.45518868,54.06432247
37.03044597,91.46783877,54.06861063
37.04481132,91.49463979,54.11234991
37.05917667,91.53237564,54.08897942
37.03559177,91.54845626,54.09412521
37.03076758,91.62939537,54.11224271
37.05124357,91.65394511,54.11342196
37.03334048,91.66455832,54.15276587
36.95090051,91.58018868,54.08812178
36.76425815,91.35902659,53.92463551
36.79298885,91.22266295,53.87960978
36.83415523,91.14397513,53.85195111
36.92806604,91.12339194,53.88561321
36.99721269,91.08190395,53.87907376
36.99496141,91.02948113,53.88754288
37.02830189,90.97984563,53.85055746
37.08597770,90.93953688,53.84841338
37.10999142,90.89086621,53.85784734
37.11427959,90.79588336,53.84991424
37.13775729,90.75010720,53.79599057
37.16359348,90.71033448,53.83190395
37.21837479,90.71215695,53.81571612
37.22898799,90.71633791,53.83919383
37.27079760,90.71462264,53.86492281
37.29148799,90.71944683,53.87617925
37.30135077,90.74238851,53.86567324
37.30939108,90.73070326,53.88593482
37.32493568,90.74967839,53.88968696
37.29963551,90.77969554,53.86159949
37.29684820,90.78912950,53.86931818
37.29781304,90.79931389,53.87650086
37.30681818,90.82632933,53.90437393
37.31057033,90.85688250,53.89397513
37.33522727,90.89933533,53.95465266
37.36009863,90.93900086,54.00739708
37.35473842,90.99045883,53.98359777
37.30295883,91.01779588,53.97384220
37.31818182,91.06453688,53.98284734
37.29170240,91.06571612,54.00396655
37.15094340,90.90287307,53.90030017
37.03580617,90.73606346,53.78966552
37.11009863,90.54170240,53.69243139
37.17838765,90.48413379,53.70904803
37.24581904,90.44286021,53.73767153
37.29984991,90.37424957,53.71773156
37.33051029,90.28398370,53.64290309
37.34294597,90.22352058,53.65212264
37.37114065,90.19210978,53.63314751
37.38979417,90.15930532,53.62564322
37.40501715,90.08619211,53.59948542
37.43439108,90.05231561,53.61342196
37.49592624,90.03687822,53.65544597
37.52326329,90.00761149,53.67677959
37.55456690,89.97866638,53.59530446
37.58297599,89.98842196,53.64215266
37.62221269,90.00085763,53.61234991
37.63647084,90.01189966,53.67870926
37.62424957,90.03183962,53.67463551
37.60152230,90.02755146,53.69757719
37.60934820,90.03773585,53.64622642
37.62424957,90.05177959,53.72823756
37.62692967,90.10034305,53.69746998
37.62735849,90.10934820,53.75450257
37.61406518,90.15651801,53.74721269
37.62692967,90.21033448,53.77465695
37.64161664,90.25010720,53.78462693
37.64258148,90.29009434,53.83383362
37.59048027,90.38893654,53.75728988
37.62135506,90.42988851,53.82804460
37.63518439,90.47137650,53.82557890
37.59841338,90.49807033,53.83833619
37.43857204,90.33930103,53.75632504
37.31914666,90.09980703,53.57171955
37.37810892,89.98359777,53.56786021
37.48992281,89.88164666,53.63593482
37.58790738,89.82954545,53.59605489
37.65265866,89.74807033,53.58662093
37.70840480,89.69768439,53.56389365
37.72877358,89.63593482,53.55145798
37.76983276,89.59487564,53.52283448
37.80906947,89.55006432,53.54427530
37.81271441,89.50696827,53.53912950
37.84905660,89.43846484,53.54716981
37.86835334,89.41938250,53.49849914
37.92045455,89.41295026,53.53752144
37.94050172,89.42956690,53.56378645
37.96880360,89.43063894,53.60152230
37.97384220,89.44725557,53.57054031
38.00332333,89.47480703,53.56571612
38.01232847,89.51018439,53.60709691
38.01993997,89.53430532,53.64686964
38.02594340,89.57397084,53.66402230
38.01758148,89.58426244,53.69318182
38.00396655,89.62810892,53.65105060
38.02444254,89.66337907,53.66252144
38.00139365,89.68492710,53.66605918
38.01457976,89.77058319,53.66916810
38.00235849,89.79223842,53.64858491
37.96740995,89.87735849,53.70990566
37.96837479,89.88882933,53.74903516
37.95979846,89.96194254,53.73081046
37.95368782,90.02058319,53.74849914
37.93846484,90.07461407,53.80874786
37.84637650,90.02605060,53.73359777
37.69822041,89.81721698,53.56400086
37.73617067,89.63068182,53.51382933
37.82740137,89.55231561,53.54459691
37.90383791,89.51297170,53.52969554
37.93921527,89.47866638,53.53419811
37.95443825,89.44950686,53.55713979
37.99281732,89.40619640,53.58265437
38.01543739,89.40673242,53.53023156
38.02208405,89.37564322,53.55403087
38.02583619,89.30242281,53.45915523
38.03602058,89.25428816,53.46762436
38.06903945,89.22727273,53.49699828
38.09766295,89.24903516,53.52733705
38.14858491,89.26629503,53.52294168
38.16948971,89.27605060,53.59487564
38.17066895,89.28773585,53.57225557
38.18449828,89.30156518,53.57429245
38.19918525,89.36234991,53.62735849
38.21140652,89.39108062,53.62885935
38.21848199,89.39579760,53.61042024
38.19822041,89.43707118,53.63261149
38.20936964,89.44028731,53.63668525
38.20368782,89.46247856,53.64729846
38.20808319,89.52219125,53.64483276
38.18321184,89.55542453,53.69436106
38.14676244,89.62810892,53.63840051
38.14418954,89.67141938,53.66970412
38.17517153,89.74807033,53.71869640
38.16241424,89.78141081,53.69993568
38.15330189,89.79202401,53.71526587
38.01747427,89.66434391,53.63068182
37.89558319,89.49742710,53.51350772
37.94361063,89.34562607,53.46548027
38.02497856,89.28334048,53.48831475
38.08747856,89.25192967,53.53473413
38.14954974,89.24946398,53.60709691
38.14376072,89.24260292,53.52733705
38.15951973,89.24013722,53.51479417
38.19489708,89.25600343,53.54245283
38.18021012,89.20250858,53.53805746
38.15716123,89.13657804,53.47941681
38.18514151,89.11181389,53.46751715
38.20894082,89.08951544,53.55864065
38.23520583,89.09969983,53.58297599
38.25728988,89.10420240,53.55510292
38.28966552,89.15394511,53.58340480
38.29041595,89.17420669,53.56121355
38.28569897,89.20636792,53.56635935
38.29245283,89.22148370,53.58533448
38.28409091,89.27572899,53.61020583
38.29448971,89.30285163,53.63711407
38.29524014,89.32890223,53.57740137
38.29984991,89.34423242,53.65941252
38.30274443,89.36685249,53.57718696
38.31153516,89.45883362,53.65180103
38.30210120,89.51200686,53.67710120
38.24581904,89.55263722,53.67334906
38.27583619,89.60452401,53.70036449
38.26189966,89.65298027,53.71708834
38.17956690,89.58093911,53.67077616
37.99260292,89.34230274,53.47973842
37.99721269,89.16187822,53.40458834
38.07579331,89.08136792,53.43835763
38.16027015,89.02433533,53.41948971
38.17806604,88.95679674,53.45572470
38.20733276,88.88979417,53.41037736
38.22770154,88.88357633,53.37971698
38.26586621,88.83061750,53.41230703
38.30499571,88.80649657,53.42913808
38.32718696,88.76350772,53.40180103
38.35859777,88.71001286,53.42056175
38.38239708,88.67034734,53.41884648
38.40415952,88.66552316,53.41831046
38.44425386,88.66552316,53.43096055
38.46269297,88.70047170,53.45904803
38.45979846,88.71344340,53.42313465
38.48606346,88.73713551,53.44704117
38.49120926,88.77337050,53.42924528
38.43428388,88.79663379,53.47330617
38.46816038,88.79899228,53.46837479
38.46773156,88.83008148,53.47780875
38.46472985,88.85881218,53.51575901
38.47855918,88.90030017,53.54502573
38.45207976,88.92978130,53.50353774
38.44875643,88.97727273,53.48241852
38.44071612,89.03527015,53.52111921
38.46665952,89.12746569,53.60966981
38.41209262,89.23070326,53.52422813
38.44093053,89.28870069,53.62103345
38.39686964,89.30038593,53.59262436
38.21569468,89.09240995,53.45840480
38.16198542,88.86095626,53.34444683
38.22384220,88.68610635,53.29781304
38.35055746,88.59712693,53.33254717
38.42195540,88.54759863,53.36256432
38.43374786,88.50300172,53.32997427
38.45743997,88.43557033,53.29491852
38.54095197,88.37414237,53.32461407
38.56335763,88.32815180,53.35173671
38.59680532,88.23402659,53.24753431
38.58415523,88.19779160,53.22094768
38.60334477,88.15373070,53.23949400
38.65705403,88.13625643,53.24603345
38.68557033,88.12274871,53.26747427
38.70690395,88.11149228,53.26372213
38.75632504,88.16991852,53.35237993
38.76114923,88.20990566,53.36406518
38.78301887,88.23756432,53.34862779
38.77079760,88.26072041,53.39365352
38.77036878,88.27894511,53.33061750
38.75653945,88.31635935,53.40555317
38.74989280,88.33158233,53.38861492
38.76200686,88.38679245,53.39172384
38.73606346,88.39236707,53.36706690
38.73627787,88.42066895,53.38529160
38.71633791,88.48456261,53.37135506
38.71472985,88.53719983,53.42034734
38.71172813,88.60237993,53.42356346
38.64290309,88.67313465,53.43750000
38.66059177,88.72941681,53.44832762
38.62382075,88.75718268,53.46923242
38.56989708,88.72598628,53.43481990
38.40265866,88.47898799,53.26993997
38.43138937,88.27615780,53.21012007
38.49313894,88.19982847,53.19618353
38.60838336,88.10881218,53.23552744
38.67281304,88.04566895,53.24356775
38.67624357,87.98306175,53.18160377
38.71569468,87.92431389,53.18203259
38.74335334,87.90930532,53.17731561
38.75536021,87.87521441,53.18439108
38.77476415,87.83501286,53.16841767
38.79599057,87.77969554,53.17828045
38.81442967,87.75225129,53.13153945
38.86738851,87.74346055,53.20615352
38.88261149,87.74517581,53.14397513
38.91477273,87.76661664,53.19221698
38.90876930,87.78162521,53.19993568
38.93138937,87.82740137,53.22126930
38.98702830,87.89976415,53.27069039
38.96558748,87.92334906,53.26533019
38.96601630,87.96858919,53.27840909
38.94650515,88.02069039,53.24903516
38.94039451,88.03559177,53.25900515
38.93975129,88.07697256,53.33919383
38.95143654,88.12424957,53.31871784
38.97051887,88.16412950,53.37853774
38.97534305,88.23906518,53.37907376
38.96966123,88.32407804,53.39933533
38.88818611,88.38025300,53.31871784
38.93546312,88.42838765,53.42795883
38.95486707,88.47244854,53.46451544
38.90705403,88.50632504,53.44414666
38.72662950,88.33597770,53.30660377
38.67635077,88.15598199,53.19264580
38.69639794,87.98713551,53.15265866
38.77958834,87.94875643,53.20433105
38.82975986,87.92838765,53.26179245
38.87242710,87.88486278,53.22877358
38.88775729,87.85731132,53.22009005
38.91348628,87.83243997,53.22566467
38.94489708,87.81410806,53.19489708
38.93203259,87.80510292,53.21290738
38.95165094,87.75932676,53.16584477
38.96751715,87.71280017,53.16112779
39.00289451,87.71537307,53.16863208
39.01522298,87.71912521,53.15866209
39.06357204,87.73081046,53.18021012
39.07011149,87.76093482,53.20668954
39.08233276,87.81282161,53.26479417
39.08286878,87.85902659,53.22759434
39.09852058,87.89140223,53.23745712
39.10591767,87.91723842,53.25643225
39.10162950,87.95668954,53.30210120
39.09712693,87.99807033,53.31946827
39.11127787,88.03151801,53.30488851
39.12478559,88.06560892,53.32675815
39.07493568,88.13604202,53.35280875
39.07204117,88.17903087,53.35420240
39.06325043,88.21397942,53.36063465
39.02047599,88.29148799,53.38582762
39.03108919,88.35098628,53.42131218
38.99914237,88.30467410,53.39472556
38.82772298,88.16777444,53.24303173
38.79513293,87.99024443,53.15619640
38.84605489,87.91080617,53.18632075
38.89815609,87.85720412,53.19103774
39.01736707,87.90673242,53.22898799
39.04363208,87.89440395,53.29641938
39.07204117,87.88421955,53.28473413
39.05864065,87.86867496,53.29513293
39.06475129,87.83897942,53.23584906
39.05285163,87.82407804,53.24367496
39.03409091,87.79331046,53.20347341
39.05874786,87.76908233,53.21483705
39.07439966,87.79073756,53.19168096
39.12242710,87.78259005,53.25771870
39.12907376,87.80317324,53.26329331
39.14140223,87.85623928,53.27197684
39.14322470,87.88421955,53.28087479
39.15930532,87.91831046,53.30660377
39.17184820,87.94178816,53.30049314
39.16112779,87.98681389,53.32021870
39.13121784,88.03023156,53.30102916
39.14065180,88.06732419,53.36234991
39.14150943,88.11685249,53.33747856
39.11460120,88.13604202,53.36674528
39.11395798,88.19071612,53.36695969
39.13304031,88.25010720,53.41584477
39.12339194,88.31764580,53.45036449
39.07343482,88.32300600,53.45572470
38.81603774,88.19425386,53.25128645
38.82032590,87.98391938,53.18996569
