R,G,B
74.38025300,61.94200257,66.45508148
74.46322899,62.06871784,66.50675386
74.55574614,62.19039451,66.57997427
74.63936535,62.31260720,66.67002573
74.73531304,62.43192539,66.76854631
74.80167238,62.53859348,66.83747856
74.91016295,62.68396226,66.92131218
74.96269297,62.78409091,66.96397942
75.08694254,62.90555317,67.08608491
75.14204545,63.01447256,67.06442967
75.20636792,63.14376072,67.18985849
75.29909949,63.26865352,67.24892796
75.33672813,63.36267153,67.30456690
75.45551029,63.48295455,67.40641081
75.52165523,63.58018868,67.45926244
75.59455403,63.70926244,67.45969125
75.70883362,63.81925386,67.57418525
75.26425815,63.36438679,67.24967839
74.47502144,62.33565609,66.46580189
73.78076758,61.45315180,65.96644511
73.53955832,61.03269726,65.74496141
73.51104202,60.96944683,65.72287736
73.49217410,60.91262864,65.72973842
73.46312178,60.85763293,65.70840480
73.41370069,60.75932676,65.69050172
73.46183533,60.75343053,65.69210978
73.41477273,60.76876072,65.68857204
73.34787736,60.67999571,65.66262864
73.19457547,60.49410377,65.51704545
73.12467839,60.38689966,65.41370069
73.13882933,60.35902659,65.45743997
73.19007290,60.42699400,65.51533019
73.33404803,60.55381647,65.59326758
73.38775729,60.63775729,65.66927530
73.52937393,60.82268439,65.75364494
73.61470840,60.94939966,65.84112350
73.67549314,61.02433533,65.83994425
73.72984563,61.13786449,65.92409949
73.76297170,61.21194254,65.97416381
73.85698971,61.30939108,66.01993997
73.89987136,61.37457118,66.06839623
74.00975557,61.50804031,66.16520154
74.04824185,61.61642367,66.22319897
74.09809177,61.69243139,66.24410377
74.17270583,61.81400086,66.32665094
74.32311321,61.97384220,66.45561750
74.40523156,62.05167238,66.50214408
74.46612350,62.20068611,66.54888508
74.58147513,62.32997427,66.68782161
74.72523585,62.47716552,66.76725986
74.76897513,62.57643654,66.83501286
74.85280875,62.68042453,66.90683962
74.93546312,62.82139794,66.97019726
75.01511578,62.94264580,67.02476415
75.08758576,63.02776587,67.09573328
75.17206261,63.15126501,67.18964408
75.26318611,63.30435249,67.25568182
75.30681818,63.36470840,67.29288165
75.04170240,63.09144511,67.00503859
74.25536021,62.16530875,66.38572041
73.50343053,61.16530875,65.72577187
73.17592196,60.62382075,65.54513293
73.08597770,60.46548027,65.42024014
73.08662093,60.42645798,65.47448542
73.07675815,60.36878216,65.47191252
73.00160806,60.27497856,65.32107633
72.96665952,60.23745712,65.32322041
73.03033877,60.27647942,65.30027873
72.97984563,60.23134648,65.30338765
72.86578045,60.07975986,65.16209262
72.74796312,59.90619640,65.13711407
72.74217410,59.88046741,65.12382075
72.77229846,59.90673242,65.16016295
72.86031304,60.00139365,65.22116209
72.96569468,60.19811321,65.29845626
73.10591767,60.32375643,65.42945969
73.22630789,60.48466981,65.58844340
73.30767581,60.61835334,65.57697256
73.36985420,60.69018010,65.63657804
73.44296741,60.77980274,65.71655232
73.49088765,60.85752573,65.74067324
73.51983276,60.95293739,65.77883791
73.62060463,61.02926672,65.83394082
73.70851201,61.14504717,65.91670240
73.80156518,61.28162521,66.01104202
73.88400515,61.41230703,66.09198113
73.93138937,61.49871355,66.14644082
74.04481132,61.64322470,66.22448542
74.17581475,61.80231561,66.32890223
74.25225129,61.92549314,66.38775729
74.36031304,62.07943825,66.46880360
74.44361063,62.18953688,66.56839623
74.53376930,62.28527015,66.60881218
74.60012864,62.42302744,66.71097770
74.64161664,62.47523585,66.71280017
74.73917238,62.61824614,66.77004717
74.83458405,62.75268010,66.87424957
74.84959262,62.76189966,66.86996141
74.25868353,62.13797170,66.32772298
73.45969125,61.10055746,65.65994854
72.94135935,60.38346913,65.27647942
72.76415094,60.08983705,65.12735849
72.78162521,60.07900943,65.13132504
72.75793310,60.04845626,65.13057461
72.73927959,59.99399657,65.10870497
72.67602916,59.90887650,65.09326758
72.75621784,59.96740995,65.11492281
72.76779588,59.96119211,65.15222985
72.64129503,59.83812178,65.02637221
72.51382933,59.65984134,64.92377787
72.46054889,59.59669811,64.86213551
72.48885077,59.62692967,64.88400515
72.57525729,59.69854202,64.98284734
72.68717839,59.85034305,65.07096913
72.82836621,60.00032161,65.21794597
72.90276587,60.11588765,65.24882075
73.00578902,60.27015437,65.30810463
73.06764580,60.33930103,65.40426672
73.16359348,60.45368782,65.47705832
73.20475986,60.54738422,65.52251286
73.25889794,60.62510720,65.56335763
73.29706261,60.67184820,65.62467839
73.40512436,60.81378645,65.64719125
73.45047170,60.89365352,65.69403945
73.56978988,61.03033877,65.80328045
73.65115780,61.14772727,65.89236707
73.67613636,61.20636792,65.90405232
73.22512864,60.68503431,65.47641509
72.52883791,59.75653945,64.91370069
72.03119640,59.09165952,64.51811750
71.90544597,58.87821612,64.45475986
71.90137221,58.84584048,64.44725557
71.92088336,58.84884220,64.45111492
71.92131218,58.81689537,64.48885077
71.92720840,58.81978988,64.46665952
72.04641938,58.95936964,64.53891509
72.04770583,58.97180532,64.52755146
72.00632504,58.90105060,64.50932676
71.92677959,58.76039880,64.42828045
71.87853774,58.75289451,64.38818611
71.98274014,58.82557890,64.45786878
72.13464837,58.97684391,64.58855060
72.26554460,59.15576758,64.73295455
72.40598199,59.32257719,64.85709691
72.52101201,59.47534305,64.94832762
72.63325472,59.66777444,64.98038165
72.71698113,59.78280446,65.11835334
72.78805746,59.90190823,65.15941252
72.90844768,60.05210120,65.24549743
72.98659949,60.14997856,65.30842624
73.06357204,60.26382933,65.31593053
73.16144940,60.39965695,65.43331904
73.25053602,60.52776587,65.50546741
73.37307033,60.67860206,65.62135506
73.47266295,60.84294597,65.73917238
73.61063465,60.98542024,65.84219554
73.70100772,61.12682247,65.85924099
73.82429245,61.28462693,65.97201973
73.93374786,61.47641509,66.05317324
74.05102916,61.62156947,66.16659520
74.15898370,61.75268010,66.24346055
74.25664666,61.90523156,66.33512007
74.34701973,62.05135077,66.40641081
74.45390223,62.18117496,66.48584906
74.55842624,62.33544168,66.65190823
74.64804889,62.46451544,66.67292024
74.79159520,62.60891938,66.81089194
74.71505146,62.62178388,66.69296741
74.14418954,61.93278302,66.22137650
73.47255575,61.05810463,65.65072899
73.13561321,60.50932676,65.30392367
73.05478130,60.36481561,65.28269726
73.08265437,60.38754288,65.31207118
73.15448113,60.39033019,65.41477273
73.13379074,60.36856775,65.36706690
73.10977702,60.35463122,65.36878216
73.19018010,60.39172384,65.40308748
73.18589194,60.41466552,65.35441681
73.11374357,60.34959262,65.29213122
73.06614494,60.24560463,65.27133362
73.05542453,60.22866638,65.26275729
73.08608491,60.29384648,65.30885506
73.23520583,60.44468268,65.42238422
73.39547599,60.59380360,65.58008148
73.51114923,60.74957118,65.65265866
73.61052744,60.90233705,65.75139365
73.69822041,61.03076758,65.81271441
73.78891509,61.15448113,65.86245712
73.86159949,61.26747427,65.93514151
73.90662521,61.37424957,65.95465266
74.01833190,61.48745712,66.05585334
74.08994425,61.59766295,66.16756003
74.23670669,61.76136364,66.28902230
74.29792024,61.86138508,66.32300600
74.37821612,62.02530017,66.43289022
74.46783877,62.16016295,66.51114923
74.57772298,62.28141081,66.58072470
74.69125214,62.42795883,66.66831046
74.76393654,62.59562607,66.73734991
74.89311750,62.75246569,66.86524443
74.97555746,62.85570326,66.92602916
75.06507290,62.97802316,66.98231132
75.18846484,63.13979417,67.10420240
75.27304889,63.25911235,67.16991852
75.36106346,63.36299314,67.20433105
75.45400943,63.50632504,67.28741424
75.52830189,63.62135506,67.29995712
75.60709691,63.74003002,67.40962693
75.50053602,63.64440395,67.29213122
74.87532161,62.89333190,66.76704545
74.31260720,62.09476844,66.22255575
73.99388937,61.66048456,66.01125643
73.94629074,61.56014151,65.98788593
73.97234134,61.54202401,66.01522298
73.93696398,61.50064322,65.98777873
73.84165952,61.34809177,65.87103345
73.81678816,61.29599057,65.84187393
73.84155232,61.30188679,65.92024014
73.83780017,61.32600772,65.93149657
73.82043310,61.27133362,65.87189108
73.72234134,61.16252144,65.79416810
73.71301458,61.14461835,65.83415523
73.73477702,61.18267581,65.83597770
73.82118353,61.25686106,65.89108062
73.97984563,61.43374786,66.03687822
74.05831904,61.54909949,66.15437393
74.15330189,61.71076329,66.17838765
74.19307461,61.79727702,66.15941252
74.30488851,61.88486278,66.27487136
74.31764580,62.00761149,66.37960978
74.37221269,62.08490566,66.39944254
74.42924528,62.13550600,66.42109777
74.47201973,62.21837479,66.47866638
74.58458405,62.33672813,66.56764580
74.68128216,62.45936964,66.66241424
74.77283448,62.59551887,66.71987564
74.70754717,62.54073756,66.66402230
74.28623499,62.06174957,66.29180961
73.73595626,61.31593053,65.79406089
73.40694683,60.84884220,65.53108919
73.34862779,60.71826758,65.46590909
73.32675815,60.68546312,65.49871355
73.35034305,60.67860206,65.49785592
73.30370926,60.61545883,65.47437822
73.31850343,60.63046741,65.51447256
73.41198542,60.75139365,65.57429245
73.39504717,60.71816038,65.55113636
73.33147513,60.63250429,65.45218696
73.23638508,60.52862350,65.39654803
73.24228130,60.51500858,65.40887650
73.29845626,60.56968268,65.47384220
73.40973413,60.69253859,65.58726415
73.52948113,60.87768010,65.66777444
73.58051029,60.95915523,65.74174528
73.69918525,61.12971698,65.79802744
73.78023156,61.22684391,65.90351630
73.82300600,61.32300600,65.90533877
73.91219983,61.43128216,65.98938679
73.97673671,61.51876072,66.05435249
74.04738422,61.62843053,66.13014580
74.09937822,61.74839194,66.16798885
74.17806604,61.83029588,66.20851201
74.28677101,61.95551029,66.33243997
74.33383362,62.04888508,66.37542882
74.44286021,62.18621355,66.43900086
74.51157804,62.28087479,66.51822470
74.64451115,62.46076329,66.58404803
74.67377787,62.51704545,66.61524443
74.38539880,62.23231132,66.38775729
73.70186535,61.36438679,65.79813465
73.15040738,60.60216552,65.34123070
72.97116209,60.31743139,65.20272298
72.92420669,60.20958405,65.15233705
72.91756003,60.16155660,65.15147942
72.88282590,60.05971269,65.11224271
72.85409520,60.02990995,65.09959262
72.88572041,60.07246998,65.12049743
72.91573756,60.09948542,65.18353345
72.89569039,60.05885506,65.12146226
72.75846913,59.90298027,65.03248285
72.70036449,59.82986707,64.90426672
72.76479417,59.88507719,65.00750429
72.82825901,59.93846484,65.09048027
72.98359777,60.12296312,65.18878645
73.05778302,60.26168525,65.28162521
73.20958405,60.42656518,65.41241424
73.29652659,60.57632933,65.46569468
73.36224271,60.65619640,65.50675386
73.43578473,60.75460978,65.56700257
73.52390652,60.87939537,65.64933533
73.60741852,60.98370497,65.73799314
73.65137221,61.06110635,65.77808748
73.72373499,61.15598199,65.81528731
73.81657376,61.30628216,65.94243139
73.91530875,61.45883362,65.99013722
74.03012436,61.57193396,66.13153945
74.09637650,61.66777444,66.15855489
74.18910806,61.80510292,66.23456261
74.28848628,61.94736278,66.35602487
74.38754288,62.06250000,66.39890652
74.48381218,62.17677959,66.45250858
74.57439966,62.30360206,66.54095197
74.65844768,62.43567753,66.62692967
74.74978559,62.55274443,66.70561750
74.82825901,62.67581475,66.77572899
74.91241424,62.77497856,66.85109348
74.98692110,62.90523156,66.90566038
75.07718696,63.03130360,67.01243568
75.14547599,63.13711407,67.04127358
75.14954974,63.18021012,67.03183962
74.68117496,62.62328473,66.62156947
73.89033019,61.61438679,65.98081046
73.39172384,60.88700686,65.51629503
73.24506861,60.62028302,65.41487993
73.21976844,60.54738422,65.39429674
73.20508148,60.49667667,65.40062178
73.12253431,60.36567324,65.32729417
73.03934391,60.24024443,65.24024443
73.08565609,60.28891509,65.32000429
73.12274871,60.32236278,65.32472127
73.09884220,60.26265009,65.29288165
72.98070326,60.09734134,65.18674957
72.94071612,60.03505575,65.17013293
72.99935678,60.07675815,65.21076329
73.11234991,60.21955403,65.26543739
73.24421098,60.37993139,65.38464837
73.35366638,60.52262007,65.48166810
73.46580189,60.67592196,65.57600772
73.57054031,60.79845626,65.68889365
73.64290309,60.88346913,65.73702830
73.74731990,60.99882075,65.80735420
73.82011149,61.11234991,65.88636364
73.88732847,61.21001286,65.94693396
73.92978130,61.31850343,65.99367496
74.05274443,61.43396226,66.08083190
74.14215266,61.59841338,66.19982847
74.27669383,61.71258576,66.22566467
74.35066467,61.86824614,66.35066467
74.49035163,62.00493139,66.41359348
74.60066467,62.20508148,66.57686535
74.69403945,62.29759863,66.61556604
74.81142796,62.45808319,66.67956690
74.91788165,62.58426244,66.81217839
74.97823756,62.69671955,66.88132504
75.13143225,62.88271870,66.95454545
75.19746998,62.99442539,67.00707547
75.26929674,63.09905660,67.07804460
75.37500000,63.24635506,67.17452830
75.47094768,63.37639365,67.28912950
75.56239280,63.48906518,67.30831904
75.64225986,63.63582762,67.39418954
75.71483705,63.72255575,67.46676672
75.55778302,63.57364923,67.28569897
74.79727702,62.73402659,66.70786878
74.25246569,61.89225986,66.23488422
74.01018439,61.48274014,66.01983276
73.97341338,61.36492281,65.93739280
73.95379503,61.37382075,65.94286021
73.95647513,61.32933105,65.90115780
73.86503002,61.20400943,65.87274871
73.87500000,61.17731561,65.85184391
73.92667238,61.21612350,65.92517153
73.93042453,61.21923242,65.95465266
73.87039022,61.16927530,65.89654803
73.80735420,61.04534734,65.78398370
73.79984991,61.03912950,65.76597341
73.82868782,61.07268439,65.82246998
73.97491424,61.22727273,65.94489708
74.08629931,61.37039022,66.08436964
74.18074614,61.51993997,66.12307033
74.28141081,61.63990137,66.19800600
74.35666810,61.77755146,66.30606775
74.46419383,61.85977702,66.36835334
74.51093482,61.96976844,66.45132933
74.57568611,62.07139794,66.46955403
74.63807890,62.15759005,66.49635506
74.73145369,62.28076758,66.60966981
74.79867067,62.37221269,66.67967410
74.90737564,62.50085763,66.75493139
75.01329331,62.62307033,66.83597770
75.13111063,62.76661664,66.94521870
75.21312178,62.90180103,67.01114923
75.30285163,63.01640223,67.08780017
75.35023585,63.15019297,67.13432676
75.43567753,63.28044597,67.19318182
75.56335763,63.41348628,67.31507290
75.63196827,63.52819468,67.35688250
75.72416381,63.64826329,67.44629074
75.81046312,63.74335334,67.49978559
75.87114065,63.87928816,67.56046312
75.96194254,63.99967839,67.62039022
76.02540738,64.11202830,67.71065609
76.12167667,64.20358062,67.70851201
76.19714837,64.31700257,67.80135077
75.99410377,64.11867496,67.59723413
75.32804460,63.25986278,67.03023156
74.63368353,62.37532161,66.51125643
74.33083190,61.86985420,66.22277015
74.26929674,61.75514580,66.15180103
74.24281732,61.71665952,66.15340909
74.23649228,61.68331904,66.16144940
74.19125214,61.56925386,66.11192110
74.18374786,61.57204117,66.10055746
74.22813036,61.59626930,66.14322470
74.19103774,61.54588336,66.12714408
74.07375643,61.38443396,65.99442539
73.96944683,61.20057890,65.90555317
73.94489708,61.17602916,65.92367067
73.97234134,61.19468268,65.94575472
74.09701973,61.32836621,66.03527015
74.16477273,61.45894082,66.06893225
74.30188679,61.62885935,66.21397942
74.38421955,61.71805317,66.28945111
74.45979846,61.82407804,66.32300600
74.49463979,61.92624357,66.39193825
74.50846913,62.02240566,66.39204545
74.56668096,62.05831904,66.41080617
74.64547599,62.13496998,66.47952401
74.69189537,62.20197256,66.52701544
74.77004717,62.31314322,66.61653087
74.87864494,62.41209262,66.68867925
74.96076329,62.53580617,66.77337050
75.01575901,62.65083619,66.79856346
75.09487564,62.77026158,66.89740566
75.16166381,62.86449400,66.97427101
75.26425815,62.98852916,67.01018439
75.34830617,63.11738851,67.08093911
75.42195540,63.21612350,67.14408233
75.49367496,63.30778302,67.23702830
75.58565609,63.43685678,67.33758576
75.62660806,63.54620497,67.29320326
75.72502144,63.67956690,67.39033019
75.77379931,63.74506861,67.42409949
75.87339194,63.84937822,67.50525300
75.55971269,63.53248285,67.20936964
74.73895798,62.51661664,66.55692539
74.06721698,61.56721698,65.99088765
73.74614065,61.07718696,65.73220412
73.63604202,60.91069897,65.64204545
73.62360635,60.88261149,65.65040738
73.61481561,60.82214837,65.64268868
73.49678388,60.66016295,65.55060034
73.50589623,60.63239708,65.56035592
73.53451973,60.67281304,65.58447684
73.51972556,60.64686964,65.57568611
73.41627358,60.52154803,65.45958405
73.32900943,60.36610206,65.32450686
73.31914666,60.34337479,65.32622213
73.35506003,60.41530875,65.37392796
73.48102487,60.52990995,65.54856346
73.61706690,60.70454545,65.60548885
73.71505146,60.84948542,65.67474271
73.82858062,60.98231132,65.80070755
73.89847770,61.07064751,65.87703688
73.93621355,61.16884648,65.86395798
74.01575901,61.27712264,65.96044168
74.04384648,61.33136792,65.94993568
74.10945540,61.43063894,66.01940395
74.20315180,61.52026158,66.10774014
74.28066038,61.63807890,66.14622642
74.36642367,61.75514580,66.21526587
74.45090051,61.88057461,66.30038593
74.52915952,62.00407376,66.34691252
74.62006861,62.18181818,66.51758148
74.71612350,62.27594340,66.59176672
74.84026587,62.43310463,66.75085763
74.90255146,62.55778302,66.78098199
75.00471698,62.68439108,66.85291595
75.08951544,62.80435249,66.90662521
75.17099057,62.90748285,66.95786878
75.28098199,63.04298885,67.05713979
75.36867496,63.17720840,67.16370069
75.46194254,63.29877787,67.15598199
75.53419811,63.42527873,67.24281732
75.62553602,63.51983276,67.31871784
75.68900086,63.66713122,67.38346913
75.53033877,63.49153087,67.23617067
74.71569468,62.54202401,66.59905660
73.93117496,61.44125214,65.85999142
73.51211407,60.78827187,65.50632504
73.42956690,60.56978988,65.42656518
73.37178388,60.52186964,65.43524871
73.37253431,60.51404374,65.40598199
73.30746141,60.41166381,65.37564322
73.27658662,60.33962264,65.32997427
73.27444254,60.35248714,65.38357633
73.30156518,60.36824614,65.38153945
73.17828045,60.22566467,65.32150515
73.10484563,60.07075472,65.17945969
73.02722985,60.01093482,65.15694683
73.06743139,60.03312607,65.19093053
73.16230703,60.15887650,65.27186964
73.30767581,60.32825901,65.39794168
73.41841767,60.53419811,65.54749142
73.53612779,60.64633362,65.53076758
73.59680532,60.76790309,65.64526158
73.68278302,60.88647084,65.68642796
73.77401372,60.97019726,65.72427101
73.79030875,61.04652659,65.79738422
73.92624357,61.14579760,65.89343911
73.96376501,61.22212693,65.90566038
74.04599057,61.37575043,66.05778302
74.12360635,61.47352058,66.08972985
74.22384220,61.60849057,66.14386792
74.32429245,61.71387221,66.21558748
74.42099057,61.82772298,66.32793739
74.50053602,61.97009005,66.40791166
74.57890223,62.12071184,66.44082333
74.66048456,62.28098199,66.50868353
74.73241852,62.37542882,66.58340480
74.83694254,62.51297170,66.66434391
74.94650515,62.65019297,66.75160806
75.01929674,62.73863636,66.80703259
75.10945540,62.84744854,66.91091338
75.19382504,62.94789880,66.91831046
75.29502573,63.06389365,67.00986278
75.38754288,63.21944683,67.11417238
75.44993568,63.35066467,67.16112779
75.18685678,63.07214837,66.90855489
74.34809177,62.00782590,66.23702830
73.51286449,60.87371355,65.58426244
73.08061750,60.26779588,65.19596913
72.97009005,60.08501286,65.10495283
72.98713551,60.06132075,65.13936535
72.97502144,60.03955832,65.12124786
72.91595197,59.98006003,65.06067753
72.87768010,59.88647084,65.01275729
72.95808319,59.93900086,65.10259434
72.94629074,59.91841767,65.06442967
72.85216552,59.74346055,65.01297170
72.73960120,59.60430961,64.86460120
72.67860206,59.53301887,64.85698971
72.74796312,59.58265437,64.92978130
72.82643654,59.70315180,64.99260292
72.94757719,59.92077616,65.06786021
73.05499571,60.09616209,65.19886364
73.21044168,60.25804031,65.30563894
73.28827187,60.38003859,65.37703688
73.33769297,60.48692110,65.41209262
73.42195540,60.56560892,65.41680961
73.47437822,60.64740566,65.50675386
